Design smell,Namespace,Class,File,Cause
Duplicate Abstraction,IdentityServer,ConsentController,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Consent\ConsentController.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ConsentController (C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Consent\ConsentController.cs' [220' 251])' DeviceController (C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Device\DeviceController.cs' [191' 222])
Unnecessary Abstraction,IdentityServer,ConsentInputModel,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Consent\ConsentInputModel.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Button' ScopesConsented' RememberConsent' ReturnUrl
Unnecessary Abstraction,IdentityServer,ConsentOptions,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Consent\ConsentOptions.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' EnableOfflineAccess' OfflineAccessDisplayName' OfflineAccessDescription' MustChooseOneErrorMessage' InvalidSelectionErrorMessage
Unutilized Abstraction,IdentityServer,DiagnosticsController,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Diagnostics\DiagnosticsController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,IdentityServer,Extensions,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Extensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,IdentityServer,GrantsController,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Grants\GrantsController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,IdentityServer,GrantsViewModel,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Grants\GrantsViewModel.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Grants
Unutilized Abstraction,IdentityServer,HomeController,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Home\HomeController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,IdentityServer,TestUsers,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\TestUsers.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Users
Unutilized Abstraction,IdentityServer.Data.Migrations,CreateIdentitySchema,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Data\Migrations\00000000000000_CreateIdentitySchema.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,IdentityServer.Data.Migrations,ApplicationDbContextModelSnapshot,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Data\Migrations\ApplicationDbContextModelSnapshot.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,IdentityServer.Device,DeviceAuthorizationInputModel,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Device\DeviceAuthorizationInputModel.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: UserCode
Unnecessary Abstraction,IdentityServer.Device,DeviceAuthorizationViewModel,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Device\DeviceAuthorizationViewModel.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: UserCode' ConfirmUserCode
Unutilized Abstraction,IdentityServer.Device,DeviceController,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Device\DeviceController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Deficient Encapsulation,IdentityServer,AccountOptions,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Account\AccountOptions.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: AllowLocalLogin' AllowRememberLogin' RememberMeLoginDuration' ShowLogoutPrompt' AutomaticRedirectAfterSignOut' IncludeWindowsGroups' InvalidCredentialsErrorMessage
Deficient Encapsulation,IdentityServer,AccountOptions,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Account\AccountOptions.cs,The tool detected the smell in this class because the class declares global (public static) fields. Following fields are declared with public static modifiers: AllowLocalLogin' AllowRememberLogin' RememberMeLoginDuration' ShowLogoutPrompt' AutomaticRedirectAfterSignOut' IncludeWindowsGroups' InvalidCredentialsErrorMessage
Deficient Encapsulation,IdentityServer,ConsentOptions,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Consent\ConsentOptions.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EnableOfflineAccess' OfflineAccessDisplayName' OfflineAccessDescription
Deficient Encapsulation,IdentityServer,ConsentOptions,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Consent\ConsentOptions.cs,The tool detected the smell in this class because the class declares global (public static) fields. Following fields are declared with public static modifiers: EnableOfflineAccess' OfflineAccessDisplayName' OfflineAccessDescription
Deficient Encapsulation,IdentityServer,TestUsers,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\TestUsers.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Users
Deficient Encapsulation,IdentityServer,TestUsers,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\TestUsers.cs,The tool detected the smell in this class because the class declares global (public static) fields. Following fields are declared with public static modifiers: Users
Broken Modularization,IdentityServer.Areas.Identity.Pages.Account,InputModel,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Areas\Identity\Pages\Account\ExternalLogin.cshtml.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: Email' Email' Email' Password' RememberMe' TwoFactorCode' RememberMachine' RecoveryCode' Email' Password' ConfirmPassword' Email' Password' ConfirmPassword' Code
Broken Modularization,IdentityServer.Areas.Identity.Pages.Account.Manage,InputModel,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Areas\Identity\Pages\Account\Manage\ChangePassword.cshtml.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: OldPassword' NewPassword' ConfirmPassword' Password' NewEmail' Code' PhoneNumber' NewPassword' ConfirmPassword
Broken Modularization,IdentityServer,Config,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Config.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: Ids' Apis' Clients' _storeApi' _basketApi' _orderApi
Broken Modularization,IdentityServer,AccountOptions,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Account\AccountOptions.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: ' AllowLocalLogin' AllowRememberLogin' RememberMeLoginDuration' ShowLogoutPrompt' AutomaticRedirectAfterSignOut' WindowsAuthenticationSchemeName' IncludeWindowsGroups' InvalidCredentialsErrorMessage
Broken Modularization,IdentityServer,LoggedOutViewModel,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Account\LoggedOutViewModel.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: PostLogoutRedirectUri' ClientName' SignOutIframeUrl' AutomaticRedirectAfterSignOut' LogoutId' TriggerExternalSignout' ExternalAuthenticationScheme
