Design smell,Namespace,Class,File,Cause
Broken Modularization,ModernArchitectureShop.Order.Domain,Item,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Order\ModernArchitectureShop.Order.Domain\Item.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: ItemId' StoreId' ProductId' Code' Name' Price' ImageUrl' Quantity
Broken Modularization,ModernArchitectureShop.Order.Domain,Order,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Order\ModernArchitectureShop.Order.Domain\Order.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: OrderId' StoreId' Username' State' CreationDate' Items
