Project,Namespace,Ca types,Ce types
ModernArchitectureShop.StoreApi,ModernArchitectureShop.StoreApi.Controllers,,ModernArchitectureShop.Store.Infrastructure.UseCases.GetProductsByIds.GetProductsByIdsCommand' ModernArchitectureShop.Store.Infrastructure.UseCases.GetProducts.GetProductsCommand' ModernArchitectureShop.Store.Infrastructure.UseCases.SearchProducts.SearchProductsCommand' ModernArchitectureShop.Store.Infrastructure.UseCases.CreateProduct.CreateProductCommand' ModernArchitectureShop.Store.Infrastructure.UseCases.DeleteProduct.DeleteProduct' ModernArchitectureShop.Store.Infrastructure.UseCases.AddOrUpdateProductStore.AddOrdUpdateProductStoreCommand' ModernArchitectureShop.Store.Infrastructure.UseCases.CreateStore.CreateStoreCommand' ModernArchitectureShop.Store.Infrastructure.UseCases.GetStores.GetStoreCommand
ModernArchitectureShop.StoreApi,ModernArchitectureShop.StoreApi,,ModernArchitectureShop.Store.Application.Persistence.IStoreRepository
