Project,Namespace,Ca types,Ce types
ModernArchitectureShop.Order.Application,ModernArchitectureShop.Order.Application.Persistence,ModernArchitectureShop.Order.Infrastructure.Persistence.OrderRepository' ModernArchitectureShop.Order.Infrastructure.ServiceCollection.DatabaseExtensions' ModernArchitectureShop.Order.Infrastructure.UseCases.GetCompletedOrders.GetCompletedOrdersHandler' ModernArchitectureShop.Order.Infrastructure.UseCases.AddOrder.PlaceOrderHandler' ModernArchitectureShop.OrderApi.Program' ModernArchitectureShop.Order.Infrastructure.ServiceCollection.ServiceCollectionExtensions,ModernArchitectureShop.Order.Domain.Order
ModernArchitectureShop.Order.Application,ModernArchitectureShop.Order.Application.UseCases.AddOrder,,
ModernArchitectureShop.Order.Application,ModernArchitectureShop.Order.Application.UseCases.EmailNotify,,
ModernArchitectureShop.Order.Application,ModernArchitectureShop.Order.Application.UseCases.GetOrder,ModernArchitectureShop.Order.Infrastructure.UseCases.GetCompletedOrders.GetCompletedOrdersCommand,
ModernArchitectureShop.Order.Application,ModernArchitectureShop.Order.Application.UseCases.OrderManagement,ModernArchitectureShop.Order.Infrastructure.UseCases.AddOrder.PlaceOrderCommand,ModernArchitectureShop.Order.Domain.Item
ModernArchitectureShop.Order.Application,ModernArchitectureShop.Order.Application.UseCases.RemoveOrder,,
