Project,Namespace,Ca types,Ce types
ModernArchitectureShop.OrderDomainEvents,ModernArchitectureShop.OrderDomainEvents,,ModernArchitectureShop.Order.Domain.Order
ModernArchitectureShop.OrderDomainEvents,ModernArchitectureShop.DomainEvents,,ModernArchitectureShop.Order.Domain.Order
