Testability smell,Namespace,Class,File,Cause
Global State,IdentityServer.Areas.Identity.Pages.Account.Manage,ManageNavPages,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Areas\Identity\Pages\Account\Manage\ManageNavPages.cs,The tool detected the smell in this class because the class can be accessed as a `global` state.
Global State,IdentityServer,Config,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Config.cs,The tool detected the smell in this class because the class can be accessed as a `global` state.
Excessive Dependency,IdentityServer,AccountController,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Account\AccountController.cs,The tool detected the smell in this class because the class depends on too many dependencies. The dependencies are: IdentityServer.AccountOptions' IdentityServer.ExternalProvider' IdentityServer.LoggedOutViewModel' IdentityServer.LoginInputModel' IdentityServer.LoginViewModel' IdentityServer.LogoutInputModel' IdentityServer.LogoutViewModel' IdentityServer.SecurityHeadersAttribute' IdentityServer.TestUsers
Global State,IdentityServer,AccountOptions,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Account\AccountOptions.cs,The tool detected the smell in this class because the class declares global variables. The detected global variables are: AllowLocalLogin' AllowRememberLogin' RememberMeLoginDuration' ShowLogoutPrompt' AutomaticRedirectAfterSignOut' WindowsAuthenticationSchemeName' IncludeWindowsGroups' InvalidCredentialsErrorMessage
Global State,IdentityServer,ConsentOptions,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Consent\ConsentOptions.cs,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EnableOfflineAccess' OfflineAccessDisplayName' OfflineAccessDescription' MustChooseOneErrorMessage' InvalidSelectionErrorMessage
Global State,IdentityServer,Extensions,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\Extensions.cs,The tool detected the smell in this class because the class can be accessed as a `global` state.
Global State,IdentityServer,TestUsers,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\ModernArchitectureShop-master\ModernArchitectureShop-master\src\Identity\Quickstart\TestUsers.cs,The tool detected the smell in this class because the class declares global variables. The detected global variables are: Users
