Project,Namespace,Ca types,Ce types
Vehicle,Vehicle.Controllers.Mediator,Vehicle.Controllers.VehicleController,BuildingAspects.Services.IMessageCommand' BuildingAspects.Services.IOperationalUnit' DomainModels.Business.VehicleDomain.Vehicle' DomainModels.System.MiddlewareConfiguration' BuildingAspects.Behaviors.Defaults' BuildingAspects.Behaviors.Function' DomainModels.System.Identifiers' DomainModels.Types.DomainModel<Model>' DomainModels.Types.Identifiers' DomainModels.Types.Messages.MessageFooter' DomainModels.Types.Messages.MessageHeader' DomainModels.Types.Messages.ResponseHint' BuildingAspects.Services.IMessageRequest' DomainModels.Business.VehicleDomain.VehicleFilterModel' DomainModels.Business.VehicleDomain.VehicleFilter
Vehicle,Vehicle.Controllers,,Vehicle.Controllers.Mediator.VehiclePublisher' Vehicle.Controllers.Mediator.VehicleRequest' Vehicle.Models.Identifiers' Vehicle.Models.VehicleRequest' Vehicle.Models.VehicleResponse' BuildingAspects.Services.IMessageCommand' BuildingAspects.Services.IMessageRequest' BuildingAspects.Services.IOperationalUnit' DomainModels.Business.VehicleDomain.VehicleFilterModel' DomainModels.Business.VehicleDomain.VehicleFilter' DomainModels.Business.VehicleDomain.Vehicle' DomainModels.System.MiddlewareConfiguration' WebComponents.Interceptors.CustomHeader
Vehicle,Vehicle.Models,Vehicle.Controllers.VehicleController,DomainModels.Business.VehicleDomain.Vehicle
Vehicle,Vehicle,,BuildingAspects.Behaviors.Function' DomainModels.System.Identifiers' BuildingAspects.Behaviors.Utilities' BuildingAspects.Services.IMessageCommand' BuildingAspects.Services.IMessageRequest' BuildingAspects.Services.IOperationalUnit' BuildingAspects.Services.OperationalUnit' BackgroundMiddleware.RabbitMQPublisher' BackgroundMiddleware.RabbitMQRequestClient<TRequest;TResponse>' BackgroundMiddleware.RabbitMQRequestWorker' BackgroundMiddleware.RabbitMQSubscriberWorker' DomainModels.Business.CustomerDomain.Customer' DomainModels.Business.VehicleDomain.VehicleFilterModel' DomainModels.Business.VehicleDomain.VehicleModel' DomainModels.Business.VehicleDomain.Vehicle' DomainModels.DataStructure.RabbitMQConfiguration' DomainModels.System.MiddlewareConfiguration' DomainModels.System.ServiceConfiguration' WebComponents.Interceptors.CustomAuthorizer' WebComponents.Interceptors.CustomeExceptoinHandler' WebComponents.Interceptors.CustomResponseResult' RedisCacheAdapter.CacheManager' VehicleSQLDB.DbModels.Vehicle' VehicleSQLDB.DbModels.VehicleDbContext' VehicleSQLDB.VehicleManager
