Design smell,Namespace,Class,File,Cause
Feature Envy,EventSourcingMiddleware,Startup,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\EventSourcing\EventSourcingMiddleware\Startup.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: Startup which is more interested in members of the type: MiddlewareConfiguration
Feature Envy,EventSourcingMiddleware,Startup,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\EventSourcing\EventSourcingMiddleware\Startup.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: ConfigureServices which is more interested in members of the type: MiddlewareConfiguration
