Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,WebComponents.Interceptors,CustomAuthonticator,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\Components\WebComponents\Interceptors\CustomAuthonticator.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Feature Envy,WebComponents.Interceptors,CustomAuthorizer,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\Components\WebComponents\Interceptors\CustomAuthorizer.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: OnAuthorizationAsync which is more interested in members of the type: IOperationalUnit
Feature Envy,WebComponents.Interceptors,CustomResponseResult,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\Components\WebComponents\Interceptors\CustomResponseResult.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: OnResultExecutionAsync which is more interested in members of the type: IOperationalUnit
Unutilized Abstraction,WebComponents.WebMiddlewares,CustomResponse,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\Components\WebComponents\Middlewares\CustomResponse.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,WebComponents.WebMiddlewares,RequestCulture,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\Components\WebComponents\Middlewares\RequestCulture.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
