Testability smell,Namespace,Class,File,Cause
Excessive Dependency,Tracking.Controllers.Mediator,TrackingRequestHandler,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\Tracking\Controllers\Mediator\TrackingRequestHandler.cs,The tool detected the smell in this class because the class depends on too many dependencies. The dependencies are: Tracking.Controllers.Mediator.TrackingRequest' BuildingAspects.Behaviors.Defaults' BuildingAspects.Behaviors.Function' DomainModels.Business.TrackingDomain.TrackingFilterModel' DomainModels.Business.TrackingDomain.TrackingModel' DomainModels.Business.TrackingDomain.Tracking' DomainModels.System.Identifiers' DomainModels.Types.Identifiers' DomainModels.Types.Messages.MessageFooter' DomainModels.Types.Messages.MessageHeader' DomainModels.Types.Messages.ResponseHint
Excessive Dependency,Tracking.Controllers,TrackingController,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\Tracking\Controllers\TrackingController.cs,The tool detected the smell in this class because the class depends on too many dependencies. The dependencies are: Tracking.Controllers.Mediator.TrackingRequest' Tracking.Models.Identifiers' Tracking.Models.TrackingResponse' BuildingAspects.Services.IMessageRequest' BuildingAspects.Services.IOperationalUnit' DomainModels.Business.TrackingDomain.TrackingFilterModel' DomainModels.Business.TrackingDomain.TrackingFilter' DomainModels.Business.TrackingDomain.Tracking' DomainModels.System.MiddlewareConfiguration' WebComponents.Interceptors.CustomHeader' RedisCacheAdapter.ICacheProvider
Hard-wired Dependency,Tracking,Startup,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\Tracking\Startup.cs,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: RedisCacheAdapter.CacheManager' TrackingSQLDB.TrackingManager
Excessive Dependency,Tracking,Startup,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\Tracking\Startup.cs,The tool detected the smell in this class because the class depends on too many dependencies. The dependencies are: BuildingAspects.Behaviors.Defaults' BuildingAspects.Behaviors.Utilities' BuildingAspects.Services.IMessageRequest' BuildingAspects.Services.IOperationalUnit' BuildingAspects.Services.OperationalUnit' BackgroundMiddleware.RabbitMQRequestClient<TRequest'TResponse>' BackgroundMiddleware.RabbitMQRequestWorker' BackgroundMiddleware.RabbitMQSubscriberWorker' DomainModels.Business.CustomerDomain.Customer' DomainModels.Business.PingDomain.PingModel' DomainModels.Business.StatusModel' DomainModels.Business.TrackingDomain.TrackingFilterModel' DomainModels.Business.TrackingDomain.Tracking' DomainModels.Business.VehicleDomain.Vehicle' DomainModels.DataStructure.RabbitMQConfiguration' DomainModels.System.Identifiers' DomainModels.System.MiddlewareConfiguration' DomainModels.System.ServiceConfiguration' WebComponents.Interceptors.CustomAuthorizer' WebComponents.Interceptors.CustomeExceptoinHandler' WebComponents.Interceptors.CustomResponseResult' RedisCacheAdapter.CacheManager' RedisCacheAdapter.ICacheProvider' TrackingSQLDB.DbModels.Tracking' TrackingSQLDB.DbModels.TrackingDbContext' TrackingSQLDB.TrackingManager
