Testability smell,Namespace,Class,File,Cause
Hard-wired Dependency,EventSourceingSQLDB.Adapters,PingEventSourcingLedgerAdapter,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\EventSourcing\EventSourceingSqlDb\Adapters\PingEventSourcingLedgerAdapter.cs,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: EventSourceingSQLDB.DbModels.DbModelFactory' EventSourceingSQLDB.Repository.EventSourcingLedger
Excessive Dependency,EventSourceingSQLDB.Adapters,PingEventSourcingLedgerAdapter,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\EventSourcing\EventSourceingSqlDb\Adapters\PingEventSourcingLedgerAdapter.cs,The tool detected the smell in this class because the class depends on too many dependencies. The dependencies are: DomainModels.Business.PingDomain.PingModel' DomainModels.Business.PingDomain.Ping' DomainModels.System.Identifiers' DomainModels.System.IFilter' EventSourceingSQLDB.DbModels.DbModel' EventSourceingSQLDB.DbModels.DbModelFactory' EventSourceingSQLDB.DbModels.EventSourcingDbContext' EventSourceingSQLDB.Repository.EventSourcingLedger' EventSourceingSQLDB.Repository.ICommandEventSourcingLedger' EventSourceingSQLDB.Repository.IQueryEventSourcingLedger' EventSourceingSQLDB.Repository.IServiceFilter
Excessive Dependency,EventSourceingSQLDB.Adapters,TrackingEventSourcingLedgerAdapter,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\EventSourcing\EventSourceingSqlDb\Adapters\TrackingEventSourcingLedgerAdapter.cs,The tool detected the smell in this class because the class depends on too many dependencies. The dependencies are: DomainModels.Business.TrackingDomain.TrackingModel' DomainModels.Business.TrackingDomain.Tracking' DomainModels.System.Identifiers' DomainModels.System.IFilter' EventSourceingSQLDB.DbModels.DbModel' EventSourceingSQLDB.DbModels.DbModelFactory' EventSourceingSQLDB.DbModels.EventSourcingDbContext' EventSourceingSQLDB.Repository.EventSourcingLedger' EventSourceingSQLDB.Repository.IQueryEventSourcingLedger
Global State,EventSourceingSQLDB.DbModels,DbModelFactory,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\EventSourcing\EventSourceingSqlDb\DbModels\DbModelFactory.cs,The tool detected the smell in this class because the class can be accessed as a `global` state.
Global State,EventSourceingSQLDB.Functors,Mappers<T>,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\EventSourcing\EventSourceingSqlDb\Functors\Mappers.cs,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PredicateMapper' FromPingModelToEnity' FromEnityToPingModel' FromEnityToPingDomainModel
Global State,EventSourceingSQLDB.Functors,Validators<T>,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\EventSourcing\EventSourceingSqlDb\Functors\Validators.cs,The tool detected the smell in this class because the class can be accessed as a `global` state.
Global State,EventSourceingSQLDB.Functors,Validators<T>,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\EventSourcing\EventSourceingSqlDb\Functors\Validators.cs,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EnshureModel
Excessive Dependency,EventSourceingSQLDB.Repository,EventSourcingLedger,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\vehicle-tracking-microservices-master\vehicle-tracking-microservices-master\vehicle-tracking-poc\EventSourcing\EventSourceingSqlDb\Repository\EventSourcingLedger.cs,The tool detected the smell in this class because the class depends on too many dependencies. The dependencies are: DomainModels.System.Identifiers' DomainModels.System.IFilter' EventSourceingSQLDB.DbModels.DbModel' EventSourceingSQLDB.DbModels.EventSourcing' EventSourceingSQLDB.DbModels.EventSourcingDbContext' EventSourceingSQLDB.Repository.BaseEventSourcingLedger' EventSourceingSQLDB.Repository.ICommandEventSourcingLedger' EventSourceingSQLDB.Repository.IQueryEventSourcingLedger
