Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Tracking.Controllers.Mediator,TrackingRequest,7,1,7,0,1,35,1,0,0,0,7,2,BuildingAspects.Services.IMessageRequest' BuildingAspects.Services.IOperationalUnit' DomainModels.Business.TrackingDomain.TrackingFilterModel' DomainModels.Business.TrackingDomain.TrackingFilter' DomainModels.Business.TrackingDomain.Tracking' DomainModels.System.MiddlewareConfiguration' RedisCacheAdapter.ICacheProvider,Tracking.Controllers.Mediator.TrackingRequestHandler' Tracking.Controllers.TrackingController
Tracking.Controllers.Mediator,TrackingRequestHandler,1,2,0,0,2,39,2,0,0,0,11,0,Tracking.Controllers.Mediator.TrackingRequest' BuildingAspects.Behaviors.Defaults' BuildingAspects.Behaviors.Function' DomainModels.Business.TrackingDomain.TrackingFilterModel' DomainModels.Business.TrackingDomain.TrackingModel' DomainModels.Business.TrackingDomain.Tracking' DomainModels.System.Identifiers' DomainModels.Types.Identifiers' DomainModels.Types.Messages.MessageFooter' DomainModels.Types.Messages.MessageHeader' DomainModels.Types.Messages.ResponseHint,
Tracking.Controllers,TrackingController,7,3,0,0,3,60,3,0,0,0,67,11,0,Tracking.Controllers.Mediator.TrackingRequest' Tracking.Models.Identifiers' Tracking.Models.TrackingResponse' BuildingAspects.Services.IMessageRequest' BuildingAspects.Services.IOperationalUnit' DomainModels.Business.TrackingDomain.TrackingFilterModel' DomainModels.Business.TrackingDomain.TrackingFilter' DomainModels.Business.TrackingDomain.Tracking' DomainModels.System.MiddlewareConfiguration' WebComponents.Interceptors.CustomHeader' RedisCacheAdapter.ICacheProvider,
Tracking.Models,Identifiers,2,0,0,2,0,5,0,0,0,-1,0,1,,Tracking.Controllers.TrackingController
Tracking.Models,TrackingResponse,0,1,9,0,1,27,1,0,0,-1,2,1,DomainModels.Business.StatusModel' DomainModels.Business.TrackingDomain.Tracking,Tracking.Controllers.TrackingController
Tracking,Program,0,2,0,0,2,52,2,0,0,-1,3,0,Tracking.Startup' BuildingAspects.Behaviors.Function' DomainModels.System.Identifiers,
Tracking,Startup,4,3,4,0,3,298,4,0,0,0,67,26,2,BuildingAspects.Behaviors.Defaults' BuildingAspects.Behaviors.Utilities' BuildingAspects.Services.IMessageRequest' BuildingAspects.Services.IOperationalUnit' BuildingAspects.Services.OperationalUnit' BackgroundMiddleware.RabbitMQRequestClient<TRequest;TResponse>' BackgroundMiddleware.RabbitMQRequestWorker' BackgroundMiddleware.RabbitMQSubscriberWorker' DomainModels.Business.CustomerDomain.Customer' DomainModels.Business.PingDomain.PingModel' DomainModels.Business.StatusModel' DomainModels.Business.TrackingDomain.TrackingFilterModel' DomainModels.Business.TrackingDomain.Tracking' DomainModels.Business.VehicleDomain.Vehicle' DomainModels.DataStructure.RabbitMQConfiguration' DomainModels.System.Identifiers' DomainModels.System.MiddlewareConfiguration' DomainModels.System.ServiceConfiguration' WebComponents.Interceptors.CustomAuthorizer' WebComponents.Interceptors.CustomeExceptoinHandler' WebComponents.Interceptors.CustomResponseResult' RedisCacheAdapter.CacheManager' RedisCacheAdapter.ICacheProvider' TrackingSQLDB.DbModels.Tracking' TrackingSQLDB.DbModels.TrackingDbContext' TrackingSQLDB.TrackingManager,TrackingTests.IntegrationTest.TrackingTest' Tracking.Program
