Project,Namespace,Ca types,Ce types
Customer,Customer.Controllers,,Customer.Controllers.Mediator.CustomerPublisher' Customer.Controllers.Mediator.CustomerRequest' Customer.Models.CustomerRequest' Customer.Models.CustomerResponse' Customer.Models.Identifiers' BuildingAspects.Services.IMessageCommand' BuildingAspects.Services.IMessageRequest' BuildingAspects.Services.IOperationalUnit' DomainModels.Business.CustomerDomain.CustomerFilterModel' DomainModels.Business.CustomerDomain.CustomerFilter' DomainModels.Business.CustomerDomain.Customer' DomainModels.Business.VehicleDomain.VehicleFilterModel' DomainModels.Business.VehicleDomain.Vehicle' DomainModels.System.MiddlewareConfiguration' WebComponents.Interceptors.CustomHeader
Customer,Customer.Controllers.Mediator,Customer.Controllers.CustomerController,BuildingAspects.Services.IMessageCommand' BuildingAspects.Services.IOperationalUnit' DomainModels.Business.CustomerDomain.Customer' DomainModels.System.MiddlewareConfiguration' BuildingAspects.Behaviors.Defaults' BuildingAspects.Behaviors.Function' DomainModels.System.Identifiers' DomainModels.Types.DomainModel<Model>' DomainModels.Types.Identifiers' DomainModels.Types.Messages.MessageFooter' DomainModels.Types.Messages.MessageHeader' DomainModels.Types.Messages.ResponseHint' BuildingAspects.Services.IMessageRequest' DomainModels.Business.CustomerDomain.CustomerFilterModel' DomainModels.Business.CustomerDomain.CustomerFilter' DomainModels.Business.VehicleDomain.VehicleFilterModel' DomainModels.Business.VehicleDomain.Vehicle' DomainModels.Business.VehicleDomain.VehicleFilter
Customer,Customer.Models,Customer.Controllers.CustomerController,DomainModels.Business.CustomerDomain.Customer' DomainModels.Business.VehicleDomain.Vehicle
Customer,Customer,,BuildingAspects.Behaviors.Function' DomainModels.System.Identifiers' BuildingAspects.Behaviors.Utilities' BuildingAspects.Services.IMessageCommand' BuildingAspects.Services.IMessageRequest' BuildingAspects.Services.IOperationalUnit' BuildingAspects.Services.OperationalUnit' BackgroundMiddleware.RabbitMQPublisher' BackgroundMiddleware.RabbitMQRequestClient<TRequest;TResponse>' BackgroundMiddleware.RabbitMQRequestWorker' BackgroundMiddleware.RabbitMQSubscriberWorker' DomainModels.Business.CustomerDomain.CustomerFilterModel' DomainModels.Business.CustomerDomain.CustomerModel' DomainModels.Business.CustomerDomain.Customer' DomainModels.Business.VehicleDomain.VehicleFilterModel' DomainModels.Business.VehicleDomain.Vehicle' DomainModels.DataStructure.RabbitMQConfiguration' DomainModels.System.MiddlewareConfiguration' DomainModels.System.ServiceConfiguration' WebComponents.Interceptors.CustomAuthorizer' WebComponents.Interceptors.CustomeExceptoinHandler' WebComponents.Interceptors.CustomResponseResult' RedisCacheAdapter.CacheManager' CustomerSQLDB.CustomerManager' CustomerSQLDB.DbModels.Customer' CustomerSQLDB.DbModels.CustomerDbContext
