Testability smell,Namespace,Class,File,Cause
Global State,Ocelot.Administration,IdentityServerConfigurationCreator,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Administration\IdentityServerConfigurationCreator.cs,The tool detected the smell in this class because the class can be accessed as a `global` state.
Global State,Ocelot.Administration,IdentityServerMiddlewareConfigurationProvider,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Administration\IdentityServerMiddlewareConfigurationProvider.cs,The tool detected the smell in this class because the class can be accessed as a `global` state.
Global State,Ocelot.Administration,IdentityServerMiddlewareConfigurationProvider,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Administration\IdentityServerMiddlewareConfigurationProvider.cs,The tool detected the smell in this class because the class declares global variables. The detected global variables are: Get
Global State,Ocelot.Administration,OcelotBuilderExtensions,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Administration\OcelotBuilderExtensions.cs,The tool detected the smell in this class because the class can be accessed as a `global` state.
Excessive Dependency,Ocelot.Administration,OcelotBuilderExtensions,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Administration\OcelotBuilderExtensions.cs,The tool detected the smell in this class because the class depends on too many dependencies. The dependencies are: Ocelot.Administration.IdentityServerConfigurationCreator' Ocelot.Administration.IdentityServerMiddlewareConfigurationProvider' Ocelot.Administration.IIdentityServerConfiguration' Ocelot.DependencyInjection.AdministrationPath' Ocelot.DependencyInjection.IAdministrationPath' Ocelot.DependencyInjection.IOcelotAdministrationBuilder' Ocelot.DependencyInjection.IOcelotBuilder' Ocelot.DependencyInjection.OcelotAdministrationBuilder' Ocelot.Middleware.BaseUrlFinder
