Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Ocelot.UnitTests.Configuration,FileConfigurationSetterTests,7,10,0,0,4,80,10,0,0,0,19,0,Ocelot.Configuration.HttpHandlerOptionsBuilder' Ocelot.Configuration.IInternalConfiguration' Ocelot.Configuration.InternalConfiguration' Ocelot.Configuration.LoadBalancerOptionsBuilder' Ocelot.Configuration.Route' Ocelot.Configuration.Builder.QoSOptionsBuilder' Ocelot.Configuration.Builder.ServiceProviderConfigurationBuilder' Ocelot.Configuration.Creator.IInternalConfigurationCreator' Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.Repository.IFileConfigurationRepository' Ocelot.Configuration.Repository.IInternalConfigurationRepository' Ocelot.Configuration.Setter.FileAndInternalConfigurationSetter' Ocelot.Errors.Error' Ocelot.Responses.ErrorResponse' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response' Ocelot.Responses.Response<T>,
Ocelot.UnitTests.Configuration,FileInternalConfigurationCreatorTests,13,10,0,0,3,92,10,0,0,0,16,0,Ocelot.Configuration.IInternalConfiguration' Ocelot.Configuration.InternalConfiguration' Ocelot.Configuration.Route' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.Configuration.Creator.FileInternalConfigurationCreator' Ocelot.Configuration.Creator.IAggregatesCreator' Ocelot.Configuration.Creator.IConfigurationCreator' Ocelot.Configuration.Creator.IDynamicsCreator' Ocelot.Configuration.Creator.IRoutesCreator' Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.Validator.ConfigurationValidationResult' Ocelot.Configuration.Validator.IConfigurationValidator' Ocelot.Errors.Error' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>' Ocelot.UnitTests.Responder.AnyError,
Ocelot.UnitTests.Configuration,HashCreationTests,0,1,0,0,1,21,1,0,0,-1,0,0,,
Ocelot.UnitTests.Configuration,HeaderFindAndReplaceCreatorTests,6,18,0,0,9,238,20,0,0,0,11,0,Ocelot.Configuration.HeaderFindAndReplace' Ocelot.Configuration.Creator.AddHeader' Ocelot.Configuration.Creator.HeaderFindAndReplaceCreator' Ocelot.Configuration.Creator.HeaderTransformations' Ocelot.Configuration.File.FileRoute' Ocelot.Infrastructure.IPlaceholders' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.UnitTests.Responder.AnyError,
Ocelot.UnitTests.Configuration,HttpHandlerOptionsCreatorTests,5,14,0,0,10,188,14,0,0,0,7,0,Ocelot.Configuration.HttpHandlerOptions' Ocelot.Configuration.Creator.HttpHandlerOptionsCreator' Ocelot.Configuration.Creator.IHttpHandlerOptionsCreator' Ocelot.Configuration.File.FileHttpHandlerOptions' Ocelot.Configuration.File.FileRoute' Ocelot.Logging.ITracer' Ocelot.UnitTests.Configuration.FakeTracer,
Ocelot.UnitTests.Configuration,FakeTracer,0,2,0,0,2,12,2,0,1,-1,0,1,,Ocelot.UnitTests.Configuration.HttpHandlerOptionsCreatorTests
Ocelot.UnitTests.Configuration,InMemoryConfigurationRepositoryTests,5,10,0,0,3,94,10,0,0,0,2,13,0,Ocelot.Configuration.HttpHandlerOptions' Ocelot.Configuration.IInternalConfiguration' Ocelot.Configuration.LoadBalancerOptions' Ocelot.Configuration.QoSOptions' Ocelot.Configuration.Route' Ocelot.Configuration.ServiceProviderConfiguration' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.Configuration.ChangeTracking.IOcelotConfigurationChangeTokenSource' Ocelot.Configuration.Repository.InMemoryInternalConfigurationRepository' Ocelot.Responses.Response' Ocelot.Responses.Response<T>' Ocelot.UnitTests.Configuration.FakeConfig,
Ocelot.UnitTests.Configuration,FakeConfig,1,1,9,0,1,34,1,0,1,0,0,1,,Ocelot.UnitTests.Configuration.InMemoryConfigurationRepositoryTests
Ocelot.UnitTests.Configuration,LoadBalancerOptionsCreatorTests,3,5,0,0,2,44,5,0,0,0,4,0,Ocelot.Configuration.LoadBalancerOptions' Ocelot.Configuration.Creator.ILoadBalancerOptionsCreator' Ocelot.Configuration.Creator.LoadBalancerOptionsCreator' Ocelot.Configuration.File.FileLoadBalancerOptions,
Ocelot.UnitTests.Configuration,QoSOptionsCreatorTests,3,5,0,0,2,46,5,0,0,0,4,5,0,Ocelot.Configuration.QoSOptions' Ocelot.Configuration.Builder.QoSOptionsBuilder' Ocelot.Configuration.Creator.QoSOptionsCreator' Ocelot.Configuration.File.FileQoSOptions' Ocelot.Configuration.File.FileRoute,
Ocelot.UnitTests.Configuration,RateLimitOptionsCreatorTests,5,7,0,0,2,85,7,0,0,0,43,8,0,Ocelot.Configuration.RateLimitOptions' Ocelot.Configuration.RateLimitRule' Ocelot.Configuration.Builder.RateLimitOptionsBuilder' Ocelot.Configuration.Creator.RateLimitOptionsCreator' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileRateLimitOptions' Ocelot.Configuration.File.FileRateLimitRule' Ocelot.Configuration.File.FileRoute,
Ocelot.UnitTests.Configuration,RequestIdKeyCreatorTests,4,8,0,0,4,72,8,0,0,0,5,3,0,Ocelot.Configuration.Creator.RequestIdKeyCreator' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileRoute,
Ocelot.UnitTests.Configuration,RouteKeyCreatorTests,3,6,0,0,3,64,6,0,0,0,5,0,Ocelot.Configuration.Creator.RouteKeyCreator' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileLoadBalancerOptions' Ocelot.Configuration.File.FileRoute' Ocelot.LoadBalancer.LoadBalancers.CookieStickySessions,
Ocelot.UnitTests.Configuration,RouteOptionsCreatorTests,3,5,0,0,2,61,5,0,0,0,4,7,0,Ocelot.Configuration.RouteOptions' Ocelot.Configuration.Builder.RouteOptionsBuilder' Ocelot.Configuration.Creator.RouteOptionsCreator' Ocelot.Configuration.File.FileAuthenticationOptions' Ocelot.Configuration.File.FileCacheOptions' Ocelot.Configuration.File.FileRateLimitRule' Ocelot.Configuration.File.FileRoute,
Ocelot.UnitTests.Configuration,RoutesCreatorTests,33,11,0,0,3,250,11,0,0,0,44,0,Ocelot.Cache.IRegionCreator' Ocelot.Configuration.AuthenticationOptions' Ocelot.Configuration.ClaimToThing' Ocelot.Configuration.DownstreamHostAndPort' Ocelot.Configuration.HeaderFindAndReplace' Ocelot.Configuration.HttpHandlerOptions' Ocelot.Configuration.HttpHandlerOptionsBuilder' Ocelot.Configuration.LoadBalancerOptions' Ocelot.Configuration.LoadBalancerOptionsBuilder' Ocelot.Configuration.QoSOptions' Ocelot.Configuration.RateLimitOptions' Ocelot.Configuration.Route' Ocelot.Configuration.RouteOptions' Ocelot.Configuration.SecurityOptions' Ocelot.Configuration.Builder.AuthenticationOptionsBuilder' Ocelot.Configuration.Builder.QoSOptionsBuilder' Ocelot.Configuration.Builder.RateLimitOptionsBuilder' Ocelot.Configuration.Builder.UpstreamPathTemplateBuilder' Ocelot.Configuration.Creator.AddHeader' Ocelot.Configuration.Creator.HeaderTransformations' Ocelot.Configuration.Creator.IAuthenticationOptionsCreator' Ocelot.Configuration.Creator.IClaimsToThingCreator' Ocelot.Configuration.Creator.IDownstreamAddressesCreator' Ocelot.Configuration.Creator.IHeaderFindAndReplaceCreator' Ocelot.Configuration.Creator.IHttpHandlerOptionsCreator' Ocelot.Configuration.Creator.ILoadBalancerOptionsCreator' Ocelot.Configuration.Creator.IQoSOptionsCreator' Ocelot.Configuration.Creator.IRateLimitOptionsCreator' Ocelot.Configuration.Creator.IRequestIdKeyCreator' Ocelot.Configuration.Creator.IRouteKeyCreator' Ocelot.Configuration.Creator.IRouteOptionsCreator' Ocelot.Configuration.Creator.ISecurityOptionsCreator' Ocelot.Configuration.Creator.IUpstreamTemplatePatternCreator' Ocelot.Configuration.Creator.IVersionCreator' Ocelot.Configuration.Creator.RoutesCreator' Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileHttpHandlerOptions' Ocelot.Configuration.File.FileLoadBalancerOptions' Ocelot.Configuration.File.FileQoSOptions' Ocelot.Configuration.File.FileRateLimitRule' Ocelot.Configuration.File.FileRoute' Ocelot.Configuration.File.IRoute' Ocelot.Values.UpstreamPathTemplate,
Ocelot.UnitTests.Configuration,SecurityOptionsCreatorTests,4,5,0,0,2,49,7,0,0,0,4,6,0,Ocelot.Configuration.SecurityOptions' Ocelot.Configuration.Creator.ISecurityOptionsCreator' Ocelot.Configuration.Creator.SecurityOptionsCreator' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileRoute' Ocelot.Configuration.File.FileSecurityOptions,
Ocelot.UnitTests.Configuration,ServiceProviderCreatorTests,3,5,0,0,2,65,5,0,0,0,4,5,0,Ocelot.Configuration.ServiceProviderConfiguration' Ocelot.Configuration.Builder.ServiceProviderConfigurationBuilder' Ocelot.Configuration.Creator.ServiceProviderConfigurationCreator' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileServiceDiscoveryProvider,
Ocelot.UnitTests.Configuration,UpstreamTemplatePatternCreatorTests,3,19,0,0,15,218,19,0,0,0,3,0,Ocelot.Configuration.Creator.UpstreamTemplatePatternCreator' Ocelot.Configuration.File.FileRoute' Ocelot.Values.UpstreamPathTemplate,
Ocelot.UnitTests.Configuration,VersionCreatorTests,3,6,0,0,3,45,6,0,0,0,1,0,Ocelot.Configuration.Creator.HttpVersionCreator,
Ocelot.UnitTests.Configuration.ChangeTracking,OcelotConfigurationChangeTokenSourceTests,1,4,0,0,2,23,4,0,0,0,2,0,Ocelot.Configuration.ChangeTracking.IOcelotConfigurationChangeTokenSource' Ocelot.Configuration.ChangeTracking.OcelotConfigurationChangeTokenSource,
Ocelot.UnitTests.Configuration.ChangeTracking,OcelotConfigurationChangeTokenTests,5,10,0,0,2,71,10,0,0,0,1,0,Ocelot.Configuration.ChangeTracking.OcelotConfigurationChangeToken,
Ocelot.UnitTests.Configuration.Validation,FileConfigurationFluentValidatorTests,4,50,0,0,41,1490,50,0,0,0,82,24,0,Ocelot.Configuration.File.FileAggregateRoute' Ocelot.Configuration.File.FileAuthenticationOptions' Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileQoSOptions' Ocelot.Configuration.File.FileRateLimitRule' Ocelot.Configuration.File.FileRoute' Ocelot.Configuration.File.FileServiceDiscoveryProvider' Ocelot.Configuration.Validator.ConfigurationValidationResult' Ocelot.Configuration.Validator.FileConfigurationFluentValidator' Ocelot.Configuration.Validator.FileGlobalConfigurationFluentValidator' Ocelot.Configuration.Validator.FileQoSOptionsFluentValidator' Ocelot.Configuration.Validator.FileValidationFailedError' Ocelot.Configuration.Validator.HostAndPortValidator' Ocelot.Configuration.Validator.IConfigurationValidator' Ocelot.Configuration.Validator.RouteFluentValidator' Ocelot.Responses.Response<T>' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider' Ocelot.Values.Service' Ocelot.UnitTests.Configuration.Validation.FakeServiceDiscoveryProvider' Ocelot.UnitTests.Configuration.Validation.TestOptions' Ocelot.UnitTests.Configuration.Validation.TestHandler' Ocelot.UnitTests.Requester.FakeDelegatingHandler,
Ocelot.UnitTests.Configuration.Validation,FakeServiceDiscoveryProvider,0,1,0,0,1,7,1,0,1,-1,0,1,,Ocelot.UnitTests.Configuration.Validation.FileConfigurationFluentValidatorTests
Ocelot.UnitTests.Configuration.Validation,TestOptions,0,0,0,0,0,3,0,0,0,-1,0,1,,Ocelot.UnitTests.Configuration.Validation.FileConfigurationFluentValidatorTests
Ocelot.UnitTests.Configuration.Validation,TestHandler,0,2,0,0,1,11,2,0,0,-1,0,1,,Ocelot.UnitTests.Configuration.Validation.FileConfigurationFluentValidatorTests
Ocelot.UnitTests.Configuration.Validation,FileQoSOptionsFluentValidatorTests,4,10,0,0,4,79,10,0,0,0,2,0,Ocelot.Configuration.File.FileQoSOptions' Ocelot.Configuration.Validator.FileQoSOptionsFluentValidator,
Ocelot.UnitTests.Configuration.Validation,HostAndPortValidatorTests,3,8,0,0,3,57,8,0,0,0,2,0,Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.Validator.HostAndPortValidator,
Ocelot.UnitTests.Configuration.Validation,RouteFluentValidatorTests,6,24,0,0,18,369,24,0,0,0,8,0,Ocelot.Configuration.File.FileAuthenticationOptions' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRateLimitRule' Ocelot.Configuration.File.FileRoute' Ocelot.Configuration.Validator.FileQoSOptionsFluentValidator' Ocelot.Configuration.Validator.HostAndPortValidator' Ocelot.Configuration.Validator.RouteFluentValidator' Ocelot.UnitTests.Configuration.Validation.FakeAutheHandler,
Ocelot.UnitTests.Configuration.Validation,FakeAutheHandler,0,4,0,0,4,19,4,0,0,-1,0,1,,Ocelot.UnitTests.Configuration.Validation.RouteFluentValidatorTests
Ocelot.UnitTests.Consul,ConsulFileConfigurationRepositoryTests,10,20,0,0,7,195,20,0,0,0,15,0,Ocelot.Cache.IOcelotCache' Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.Configuration.File.FileServiceDiscoveryProvider' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Responses.Response' Ocelot.Responses.Response<T>' Ocelot.Provider.Consul.ConsulFileConfigurationRepository' Ocelot.Provider.Consul.ConsulRegistryConfiguration' Ocelot.Provider.Consul.IConsulClientFactory' Ocelot.Provider.Consul.ConsulFileConfigurationRepository' Ocelot.Provider.Consul.ConsulRegistryConfiguration' Ocelot.Provider.Consul.IConsulClientFactory,
Ocelot.UnitTests.Consul,ConsulServiceDiscoveryProviderTests,13,15,0,0,7,284,16,0,0,0,13,0,Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Values.Service' Ocelot.Provider.Consul.Consul' Ocelot.Provider.Consul.ConsulClientFactory' Ocelot.Provider.Consul.ConsulRegistryConfiguration' Ocelot.Provider.Consul.IConsulClientFactory' Ocelot.Provider.Consul.PollConsul' Ocelot.Provider.Consul.Consul' Ocelot.Provider.Consul.ConsulClientFactory' Ocelot.Provider.Consul.ConsulRegistryConfiguration' Ocelot.Provider.Consul.IConsulClientFactory' Ocelot.Provider.Consul.PollConsul,
Ocelot.UnitTests.Consul,OcelotBuilderExtensionsTests,5,6,0,0,2,65,6,0,0,0,1,0,Ocelot.DependencyInjection.IOcelotBuilder,
Ocelot.UnitTests.Consul,PollingConsulServiceDiscoveryProviderTests,6,5,0,0,2,67,5,0,0,0,8,0,Ocelot.Infrastructure.Wait' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider' Ocelot.Values.Service' Ocelot.Values.ServiceHostAndPort' Ocelot.Provider.Consul.PollConsul' Ocelot.Provider.Consul.PollConsul,
Ocelot.UnitTests.Consul,ProviderFactoryTests,1,3,0,0,3,37,3,0,0,0,12,0,Ocelot.Configuration.ServiceProviderConfiguration' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Provider.Consul.Consul' Ocelot.Provider.Consul.ConsulProviderFactory' Ocelot.Provider.Consul.IConsulClientFactory' Ocelot.Provider.Consul.PollConsul' Ocelot.Provider.Consul.Consul' Ocelot.Provider.Consul.ConsulProviderFactory' Ocelot.Provider.Consul.IConsulClientFactory' Ocelot.Provider.Consul.PollConsul,
