Testability smell,Namespace,Class,File,Cause
Excessive Dependency,Ocelot.IntegrationTests,AdministrationTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.IntegrationTests\AdministrationTests.cs,The tool detected the smell in this class because the class depends on too many dependencies. The dependencies are: Ocelot.IntegrationTests.BearerToken' Ocelot.Cache.Regions' Ocelot.Configuration.ChangeTracking.IOcelotConfigurationChangeTokenSource' Ocelot.Configuration.File.FileCacheOptions' Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.Configuration.File.FileServiceDiscoveryProvider
