Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,Ocelot.Provider.Kubernetes,KubeRegistryConfiguration,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Provider.Kubernetes\KubeRegistryConfiguration.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: KubeNamespace' KeyOfServiceInK8s
Unutilized Abstraction,Ocelot.Provider.Kubernetes,OcelotBuilderExtensions,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Provider.Kubernetes\OcelotBuilderExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Deficient Encapsulation,Ocelot.Provider.Kubernetes,KubernetesProviderFactory,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Provider.Kubernetes\KubernetesProviderFactory.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Get
Deficient Encapsulation,Ocelot.Provider.Kubernetes,KubernetesProviderFactory,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Provider.Kubernetes\KubernetesProviderFactory.cs,The tool detected the smell in this class because the class declares global (public static) fields. Following fields are declared with public static modifiers: Get
