Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Ocelot.Provider.Kubernetes.KubeApiClientExtensions,EndPointClientV1,1,2,0,0,2,27,4,0,0,1,0,1,,Ocelot.Provider.Kubernetes.KubernetesServiceDiscoveryProvider
Ocelot.Provider.Kubernetes,KubernetesServiceDiscoveryProvider,3,3,0,0,2,44,5,0,1,0,67,7,2,Ocelot.Provider.Kubernetes.KubeApiClientExtensions.EndPointClientV1' Ocelot.Provider.Kubernetes.KubeRegistryConfiguration' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider' Ocelot.Values.Service' Ocelot.Values.ServiceHostAndPort,Ocelot.UnitTests.Kubernetes.KubeServiceDiscoveryProviderTests' Ocelot.Provider.Kubernetes.KubernetesProviderFactory
Ocelot.Provider.Kubernetes,KubeRegistryConfiguration,0,0,2,0,0,6,0,0,0,-1,0,3,,Ocelot.Provider.Kubernetes.KubernetesServiceDiscoveryProvider' Ocelot.Provider.Kubernetes.KubernetesProviderFactory' Ocelot.UnitTests.Kubernetes.KubeServiceDiscoveryProviderTests
Ocelot.Provider.Kubernetes,KubernetesProviderFactory,1,1,0,1,0,23,2,0,0,0,7,1,Ocelot.Provider.Kubernetes.KubernetesServiceDiscoveryProvider' Ocelot.Provider.Kubernetes.KubeRegistryConfiguration' Ocelot.Provider.Kubernetes.PollKubernetes' Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.ServiceProviderConfiguration' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider,Ocelot.Provider.Kubernetes.OcelotBuilderExtensions
Ocelot.Provider.Kubernetes,OcelotBuilderExtensions,0,1,0,0,1,9,1,0,0,-1,2,0,Ocelot.Provider.Kubernetes.KubernetesProviderFactory' Ocelot.DependencyInjection.IOcelotBuilder,
Ocelot.Provider.Kubernetes,PollKubernetes,5,3,0,0,2,37,3,0,1,0,4,2,Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider' Ocelot.Values.Service,Ocelot.UnitTests.Kubernetes.PollingKubeServiceDiscoveryProviderTests' Ocelot.Provider.Kubernetes.KubernetesProviderFactory
