Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Ocelot.Tracing.Butterfly,ButterflyTracer,2,4,0,0,3,87,8,0,1,0,1,1,Ocelot.Logging.ITracer,Ocelot.Tracing.Butterfly.OcelotBuilderExtensions
Ocelot.Tracing.Butterfly,OcelotBuilderExtensions,0,1,0,0,1,9,1,0,0,-1,3,0,Ocelot.Tracing.Butterfly.ButterflyTracer' Ocelot.DependencyInjection.IOcelotBuilder' Ocelot.Logging.ITracer,
