Project,Namespace,Ca types,Ce types
Ocelot.AcceptanceTests,Ocelot.AcceptanceTests,,Ocelot.Configuration.File.AggregateRouteConfig' Ocelot.Configuration.File.FileAggregateRoute' Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.Middleware.DownstreamResponse' Ocelot.Multiplexer.IDefinedAggregator' Ocelot.Configuration.File.FileAuthenticationOptions' Ocelot.Configuration.File.FileHttpHandlerOptions' Ocelot.Configuration.File.FileCacheOptions' Ocelot.Configuration.File.FileQoSOptions' Ocelot.Configuration.File.FileServiceDiscoveryProvider' Ocelot.Configuration.File.FileRateLimitOptions' Ocelot.Configuration.File.FileRateLimitRule' Ocelot.Configuration.ChangeTracking.OcelotConfigurationChangeToken' Ocelot.Cache.IOcelotCache' Ocelot.Configuration.File.FileDynamicRoute' Ocelot.Configuration.File.FileLoadBalancerOptions' Ocelot.Middleware.OcelotPipelineConfiguration' Ocelot.Configuration.DownstreamRoute' Ocelot.Requester.IHttpClient' Ocelot.Requester.IHttpClientCache' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancer' Ocelot.LoadBalancer.LoadBalancers.LeastConnection' Ocelot.LoadBalancer.LoadBalancers.RoundRobin' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider' Ocelot.Values.Service' Ocelot.Values.ServiceHostAndPort' Ocelot.Configuration.Repository.IFileConfigurationRepository' Ocelot.Responses.Response' Ocelot.Configuration.ChangeTracking.IOcelotConfigurationChangeTokenSource' Ocelot.Configuration.Creator.IInternalConfigurationCreator' Ocelot.Configuration.Repository.IInternalConfigurationRepository' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.AcceptanceTests.Caching.InMemoryJsonHandle<TCacheValue>
Ocelot.AcceptanceTests,Ocelot.AcceptanceTests.Caching,Ocelot.AcceptanceTests.Steps,
