Implementation smell,Namespace,Class,File,Method,Description
Long Identifier,Ocelot.Cache.CacheManager,OcelotBuilderExtensions,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Cache.CacheManager\OcelotBuilderExtensions.cs,AddCacheManager,The length of the parameter ocelotConfigCacheManagerOutputCache is 35.
Long Identifier,Ocelot.Cache.CacheManager,OcelotBuilderExtensions,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Cache.CacheManager\OcelotBuilderExtensions.cs,AddCacheManager,The length of the parameter fileConfigCacheManagerOutputCache is 33.
Long Statement,Ocelot.Cache.CacheManager,OcelotBuilderExtensions,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Cache.CacheManager\OcelotBuilderExtensions.cs,AddCacheManager,The length of the statement  "            var ocelotConfigCacheManagerOutputCache = CacheFactory.Build<IInternalConfiguration>("OcelotConfigurationCache"' settings);" is 123.
Long Statement,Ocelot.Cache.CacheManager,OcelotBuilderExtensions,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Cache.CacheManager\OcelotBuilderExtensions.cs,AddCacheManager,The length of the statement  "            var ocelotConfigCacheManager = new OcelotCacheManagerCache<IInternalConfiguration>(ocelotConfigCacheManagerOutputCache);" is 120.
