Testability smell,Namespace,Class,File,Cause
Global State,Ocelot.Provider.Eureka,EurekaMiddlewareConfigurationProvider,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Provider.Eureka\EurekaMiddlewareConfigurationProvider.cs,The tool detected the smell in this class because the class declares global variables. The detected global variables are: Get
Global State,Ocelot.Provider.Eureka,EurekaProviderFactory,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Provider.Eureka\EurekaProviderFactory.cs,The tool detected the smell in this class because the class can be accessed as a `global` state.
Global State,Ocelot.Provider.Eureka,EurekaProviderFactory,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Provider.Eureka\EurekaProviderFactory.cs,The tool detected the smell in this class because the class declares global variables. The detected global variables are: Get
Global State,Ocelot.Provider.Eureka,OcelotBuilderExtensions,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot.Provider.Eureka\OcelotBuilderExtensions.cs,The tool detected the smell in this class because the class can be accessed as a `global` state.
