Namespace,Type,Method,LOC,CC,PC
Ocelot.AcceptanceTests,Steps,Fire,7,1,3
Ocelot.AcceptanceTests,Steps,GivenOcelotIsRunningWithBlowingUpDiskRepo,27,1,1
Ocelot.AcceptanceTests,Steps,TheChangeTokenShouldBeActive,3,1,1
Ocelot.AcceptanceTests,Steps,GivenOcelotIsRunningWithLogger,27,1,0
Ocelot.AcceptanceTests,Steps,GivenOcelotIsRunningUsingOpenTracing,33,1,1
Ocelot.AcceptanceTests,Steps,ThenWarningShouldBeLogged,4,1,0
Ocelot.AcceptanceTests,MockLoggerFactory,CreateLogger,8,2,0
Ocelot.AcceptanceTests,MockLoggerFactory,Verify,3,1,0
Ocelot.AcceptanceTests,StickySessionsTests,StickySessionsTests,4,1,0
Ocelot.AcceptanceTests,StickySessionsTests,should_use_same_downstream_host,46,1,0
Ocelot.AcceptanceTests,StickySessionsTests,should_use_different_downstream_host_for_different_re_route,73,1,0
Ocelot.AcceptanceTests,StickySessionsTests,should_use_same_downstream_host_for_different_re_route,73,1,0
Ocelot.AcceptanceTests,StickySessionsTests,ThenTheFirstServiceIsCalled,3,1,1
Ocelot.AcceptanceTests,StickySessionsTests,ThenTheSecondServiceIsCalled,3,1,1
Ocelot.AcceptanceTests,StickySessionsTests,GivenProductServiceOneIsRunning,20,1,2
Ocelot.AcceptanceTests,StickySessionsTests,GivenProductServiceTwoIsRunning,20,1,2
Ocelot.AcceptanceTests,StickySessionsTests,Dispose,4,1,0
Ocelot.AcceptanceTests,TwoDownstreamServicesTests,TwoDownstreamServicesTests,5,1,0
Ocelot.AcceptanceTests,TwoDownstreamServicesTests,should_fix_issue_194,65,1,0
Ocelot.AcceptanceTests,TwoDownstreamServicesTests,GivenThereIsAFakeConsulServiceDiscoveryProvider,11,1,1
Ocelot.AcceptanceTests,TwoDownstreamServicesTests,GivenProductServiceOneIsRunning,18,1,4
Ocelot.AcceptanceTests,TwoDownstreamServicesTests,GivenProductServiceTwoIsRunning,16,1,4
Ocelot.AcceptanceTests,TwoDownstreamServicesTests,Dispose,4,1,0
Ocelot.AcceptanceTests,UpstreamHostTests,UpstreamHostTests,4,1,0
Ocelot.AcceptanceTests,UpstreamHostTests,should_return_response_200_with_simple_url_and_hosts_match,32,1,0
Ocelot.AcceptanceTests,UpstreamHostTests,should_return_response_200_with_simple_url_and_hosts_match_multiple_re_routes,48,1,0
Ocelot.AcceptanceTests,UpstreamHostTests,should_return_response_200_with_simple_url_and_hosts_match_multiple_re_routes_reversed,48,1,0
Ocelot.AcceptanceTests,UpstreamHostTests,should_return_response_200_with_simple_url_and_hosts_match_multiple_re_routes_reversed_with_no_host_first,47,1,0
Ocelot.AcceptanceTests,UpstreamHostTests,should_return_response_404_with_simple_url_and_hosts_dont_match,31,1,0
Ocelot.AcceptanceTests,UpstreamHostTests,GivenThereIsAServiceRunningOn,16,1,4
Ocelot.AcceptanceTests,UpstreamHostTests,Dispose,4,1,0
Ocelot.AcceptanceTests,WebSocketTests,WebSocketTests,6,1,0
Ocelot.AcceptanceTests,WebSocketTests,should_proxy_websocket_input_to_downstream_service,30,1,0
Ocelot.AcceptanceTests,WebSocketTests,should_proxy_websocket_input_to_downstream_service_and_use_load_balancer,39,1,0
Ocelot.AcceptanceTests,WebSocketTests,ThenBothDownstreamServicesAreCalled,12,1,0
Ocelot.AcceptanceTests,WebSocketTests,WhenIStartTheClients,5,1,0
Ocelot.AcceptanceTests,WebSocketTests,StartClient,39,1,1
Ocelot.AcceptanceTests,WebSocketTests,StartSecondClient,40,1,1
Ocelot.AcceptanceTests,WebSocketTests,StartFakeDownstreamService,21,1,2
Ocelot.AcceptanceTests,WebSocketTests,StartSecondFakeDownstreamService,21,1,2
Ocelot.AcceptanceTests,WebSocketTests,Echo,18,2,1
Ocelot.AcceptanceTests,WebSocketTests,Message,18,2,1
Ocelot.AcceptanceTests,WebSocketTests,ThenTheReceivedCountIs,3,1,1
Ocelot.AcceptanceTests,WebSocketTests,Dispose,4,1,0
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,InMemoryJsonHandle,5,1,4
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,Clear,0,1,0
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,ClearRegion,9,2,1
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,Exists,5,1,1
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,Exists,5,1,2
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,AddInternalPrepared,9,1,1
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,GetCacheItemInternal,0,1,1
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,GetCacheItemInternal,19,3,2
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,PutInternalPrepared,7,1,1
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,RemoveInternal,0,1,1
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,RemoveInternal,4,1,2
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,GetKey,10,2,2
Ocelot.AcceptanceTests.Caching,InMemoryJsonHandle<TCacheValue>,IsExpired,14,3,2
