Design smell,Namespace,Class,File,Cause
Broken Hierarchy,Ocelot.LoadBalancer.LoadBalancers,ErrorInvokingLoadBalancerCreator,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\LoadBalancer\LoadBalancers\ErrorInvokingLoadBalancerCreator.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Wide Hierarchy,Ocelot.LoadBalancer.LoadBalancers,ILoadBalancer,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\LoadBalancer\LoadBalancers\ILoadBalancer.cs,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: Ocelot.LoadBalancer.LoadBalancers.CookieStickySessions' Ocelot.LoadBalancer.LoadBalancers.LeastConnection' Ocelot.LoadBalancer.LoadBalancers.NoLoadBalancer' Ocelot.LoadBalancer.LoadBalancers.RoundRobin' Ocelot.UnitTests.DependencyInjection.FakeCustomLoadBalancer' Ocelot.UnitTests.LoadBalancer.FakeLoadBalancer' Ocelot.UnitTests.LoadBalancer.FakeLoadBalancerOne' Ocelot.UnitTests.LoadBalancer.FakeLoadBalancerTwo' Ocelot.UnitTests.LoadBalancer.FakeNoLoadBalancer' Ocelot.UnitTests.LoadBalancer.BrokenLoadBalancer' Ocelot.UnitTests.LoadBalancer.FakeRoundRobinLoadBalancer' Ocelot.AcceptanceTests.CustomLoadBalancer
Rebellious Hierarchy,Ocelot.LoadBalancer.LoadBalancers,NoLoadBalancer,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\LoadBalancer\LoadBalancers\NoLoadBalancer.cs,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: Release
Rebellious Hierarchy,Ocelot.LoadBalancer.LoadBalancers,RoundRobin,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\LoadBalancer\LoadBalancers\RoundRobin.cs,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: Release
Broken Hierarchy,Ocelot.LoadBalancer.LoadBalancers,ServicesAreEmptyError,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\LoadBalancer\LoadBalancers\ServicesAreEmptyError.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Broken Hierarchy,Ocelot.LoadBalancer.LoadBalancers,ServicesAreNullError,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\LoadBalancer\LoadBalancers\ServicesAreNullError.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Broken Hierarchy,Ocelot.LoadBalancer.LoadBalancers,UnableToFindLoadBalancerError,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\LoadBalancer\LoadBalancers\UnableToFindLoadBalancerError.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Wide Hierarchy,Ocelot.Middleware,OcelotMiddleware,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\Middleware\OcelotMiddleware.cs,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: Ocelot.Authentication.Middleware.AuthenticationMiddleware' Ocelot.Authorization.Middleware.AuthorizationMiddleware' Ocelot.Cache.Middleware.OutputCacheMiddleware' Ocelot.Claims.Middleware.ClaimsToClaimsMiddleware' Ocelot.DownstreamPathManipulation.Middleware.ClaimsToDownstreamPathMiddleware' Ocelot.DownstreamRouteFinder.Middleware.DownstreamRouteFinderMiddleware' Ocelot.DownstreamUrlCreator.Middleware.DownstreamUrlCreatorMiddleware' Ocelot.Errors.Middleware.ExceptionHandlerMiddleware' Ocelot.Headers.Middleware.ClaimsToHeadersMiddleware' Ocelot.Headers.Middleware.HttpHeadersTransformationMiddleware' Ocelot.LoadBalancer.Middleware.LoadBalancingMiddleware' Ocelot.Middleware.ConfigurationMiddleware' Ocelot.Multiplexer.MultiplexingMiddleware' Ocelot.QueryStrings.Middleware.ClaimsToQueryStringMiddleware' Ocelot.RateLimit.Middleware.ClientRateLimitMiddleware' Ocelot.Requester.Middleware.HttpRequesterMiddleware' Ocelot.RequestId.Middleware.RequestIdMiddleware' Ocelot.Request.Middleware.DownstreamRequestInitialiserMiddleware' Ocelot.Responder.Middleware.ResponderMiddleware' Ocelot.Security.Middleware.SecurityMiddleware' Ocelot.WebSockets.Middleware.WebSocketsProxyMiddleware' Ocelot.UnitTests.Middleware.MultiParametersInvokeMiddleware
Broken Hierarchy,Ocelot.Middleware,UnauthenticatedError,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\Middleware\UnauthenticatedError.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Broken Hierarchy,Ocelot.Multiplexer,CouldNotFindAggregatorError,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\Multiplexer\CouldNotFindAggregatorError.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Broken Hierarchy,Ocelot.RateLimit,QuotaExceededError,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\RateLimit\QuotaExceededError.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Broken Hierarchy,Ocelot.Requester,ConnectionToDownstreamServiceError,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\Requester\ConnectionToDownstreamServiceError.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Broken Hierarchy,Ocelot.Requester,RequestCanceledError,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\Requester\RequestCanceledError.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Broken Hierarchy,Ocelot.Requester,UnableToCompleteRequestError,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\Requester\UnableToCompleteRequestError.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Broken Hierarchy,Ocelot.Requester.QoS,UnableToFindQoSProviderError,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\Requester\QoS\UnableToFindQoSProviderError.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Broken Hierarchy,Ocelot.Request.Mapper,UnmappableRequestError,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\Request\Mapper\UnmappableRequestError.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Broken Hierarchy,Ocelot.ServiceDiscovery,UnableToFindServiceDiscoveryProviderError,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\ServiceDiscovery\UnableToFindServiceDiscoveryProviderError.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Ocelot.Errors.Error
Wide Hierarchy,Ocelot.ServiceDiscovery.Providers,IServiceDiscoveryProvider,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\src\Ocelot\ServiceDiscovery\Providers\IServiceDiscoveryProvider.cs,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: Ocelot.ServiceDiscovery.Providers.ConfigurationServiceProvider' Ocelot.ServiceDiscovery.Providers.ServiceFabricServiceDiscoveryProvider' Ocelot.UnitTests.Configuration.Validation.FakeServiceDiscoveryProvider' Ocelot.UnitTests.ServiceDiscovery.Fake' Ocelot.Provider.Kubernetes.KubernetesServiceDiscoveryProvider' Ocelot.Provider.Kubernetes.PollKubernetes' Ocelot.Provider.Consul.Consul' Ocelot.Provider.Consul.PollConsul' Ocelot.Provider.Eureka.Eureka' Ocelot.Provider.Consul.Consul' Ocelot.Provider.Consul.PollConsul' Ocelot.Provider.Eureka.Eureka' Ocelot.Provider.Kubernetes.KubernetesServiceDiscoveryProvider' Ocelot.Provider.Kubernetes.PollKubernetes
