Design smell,Namespace,Class,File,Cause
Multifaceted Abstraction,OcelotApplicationService,ServiceEventSource,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\samples\OcelotServiceFabric\src\OcelotApplicationService\ServiceEventSource.cs,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 0'82
Unnecessary Abstraction,OcelotApplicationService,Keywords,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\samples\OcelotServiceFabric\src\OcelotApplicationService\ServiceEventSource.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Requests' ServiceInitialization
Unutilized Abstraction,OcelotApplicationService.Controllers,ValuesController,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\samples\OcelotServiceFabric\src\OcelotApplicationService\Controllers\ValuesController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
