Testability smell,Namespace,Class,File,Cause
Global State,Orders.Contexts,OrdersDbContextSeeder,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\EnterprisePlanner-master\EnterprisePlanner-master\Orders\Contexts\OrdersDbContextSeeder.cs,The tool detected the smell in this class because the class can be accessed as a `global` state.
Hard-wired Dependency,Orders.Controllers,OrdersController,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\EnterprisePlanner-master\EnterprisePlanner-master\Orders\Controllers\OrdersController.cs,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: Orders.Repositories.IOrderRepository
Excessive Dependency,Orders.Controllers,OrdersController,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\EnterprisePlanner-master\EnterprisePlanner-master\Orders\Controllers\OrdersController.cs,The tool detected the smell in this class because the class depends on too many dependencies. The dependencies are: Orders.Entities.Order' Orders.IntegrationEvents.OrderCreatedIntegrationEvent' Orders.Repositories.IOrderRepository' OrdersDtoTypes.Helpers.OrdersPagedResult' OrdersDtoTypes.Helpers.OrdersPagingParameters' OrdersDtoTypes.Models.OrderDto' OrdersDtoTypes.Models.OrderToCreateDto' OrdersDtoTypes.Models.OrderToUpdateDto' WebApiHelpers.ObjectResults.UnprocessableEntityObjectResult' EnterprisePlanner.Messaging.Models.Abstractions.IEventBus
Excessive Dependency,Orders,Startup,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\EnterprisePlanner-master\EnterprisePlanner-master\Orders\Startup.cs,The tool detected the smell in this class because the class depends on too many dependencies. The dependencies are: Orders.Contexts.OrdersDbContext' Orders.Contexts.OrdersDbContextSeeder' Orders.Entities.Order' Orders.Repositories.IOrderRepository' Orders.Repositories.OrderRepository' OrdersDtoTypes.Models.OrderDto' OrdersDtoTypes.Models.OrderToCreateDto' OrdersDtoTypes.Models.OrderToUpdateDto' WebApiHelpers.Formatters.ProtobufInputFormatter' WebApiHelpers.Formatters.ProtobufOutputFormatter' EnterprisePlanner.Messaging.Models.Abstractions.IEventBus' EnterprisePlanner.Messaging.Models.Abstractions.IEventBusSubscriptionsManager' EnterprisePlanner.Messaging.Models.InMemoryEventBusSubscriptionsManager' EnterprisePlanner.Messaging.RabbitMQ.Abstractions.IRabbitMQConnection' EnterprisePlanner.Messaging.RabbitMQ.RabbitMQConnection' EnterprisePlanner.Messaging.RabbitMQ.RabbitMQEventBus
