Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Customers.Contexts,CustomersDbContext,0,1,1,0,1,5,1,0,0,-1,1,3,Customers.Entities.Customer,Customers.Contexts.CustomersDbSeeder' Customers.Repositories.CustomerRepository' Customers.Startup
Customers.Contexts,CustomersDbSeeder,0,1,0,0,1,14,1,0,0,-1,2,1,Customers.Contexts.CustomersDbContext' Customers.Entities.Customer,Customers.Startup
Customers.Controllers,CustomersController,1,6,0,0,6,111,15,0,0,0,8,0,Customers.Entities.Customer' Customers.Repositories.ICustomerRepository' CustomerDtoTypes.Helpers.CustomersPagedResult' CustomersDtoTypes.Helpers.CustomersPagingParameters' CustomersDtoTypes.Models.CustomerDto' CustomersDtoTypes.Models.CustomerToCreateDto' CustomersDtoTypes.Models.CustomerToUpdateDto' WebApiHelpers.ObjectResults.UnprocessableEntityObjectResult,
Customers.Entities,Customer,0,0,4,0,0,7,0,0,0,-1,0,6,,Customers.Contexts.CustomersDbContext' Customers.Controllers.CustomersController' Customers.Startup' Customers.Repositories.ICustomerRepository' Customers.Repositories.CustomerRepository' Customers.Contexts.CustomersDbSeeder
Customers,Program,0,2,0,0,2,15,2,0,0,-1,1,0,Customers.Startup,
Customers,Startup,0,3,1,0,3,53,3,0,0,-1,10,1,Customers.Contexts.CustomersDbContext' Customers.Contexts.CustomersDbSeeder' Customers.Entities.Customer' Customers.Repositories.CustomerRepository' Customers.Repositories.ICustomerRepository' CustomersDtoTypes.Models.CustomerDto' CustomersDtoTypes.Models.CustomerToCreateDto' CustomersDtoTypes.Models.CustomerToUpdateDto' WebApiHelpers.Formatters.ProtobufInputFormatter' WebApiHelpers.Formatters.ProtobufOutputFormatter,Customers.Program
Customers.Repositories,CustomerRepository,1,10,0,0,10,58,10,0,1,0,4,1,Customers.Contexts.CustomersDbContext' Customers.Entities.Customer' Customers.Repositories.ICustomerRepository' CustomersDtoTypes.Helpers.CustomersPagingParameters,Customers.Startup
Customers.Repositories,ICustomerRepository,0,9,0,0,0,12,9,1,0,-1,2,3,Customers.Entities.Customer' CustomersDtoTypes.Helpers.CustomersPagingParameters,Customers.Startup' Customers.Repositories.CustomerRepository' Customers.Controllers.CustomersController
