Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,WebApiHelpersTypes.Helpers,ObjectToDictionaryConverter,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\EnterprisePlanner-master\EnterprisePlanner-master\WebApiHelpersTypes\Helpers\ObjectToDictionaryConverter.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,WebApiHelpersTypes.Helpers,PagingParameters,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\EnterprisePlanner-master\EnterprisePlanner-master\WebApiHelpersTypes\Helpers\PagingParameters.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: PageNumber' PageSize' MaxPageSize' _pageSize
