Project,Namespace,Ca types,Ce types
WeText.Services.Social,WeText.Services.Social,,WeText.Common.NamedMetadata' WeText.Common.Config.WeTextConfiguration' WeText.Common.Messaging.ICommandSender' WeText.Common.Querying.ITableDataGateway' WeText.Domain.Commands.AcceptInvitationCommand' WeText.Domain.Commands.RejectInvitationCommand' WeText.Domain.Commands.SendInvitationCommand' WeText.Services.Social.Querying.NetworkTableObject' WeText.Services.Social.Querying.UserNameTableObject' WeText.Services.Common.MicroserviceApiController<TService>' WeText.Common.Commands.ICommandHandler' WeText.Common.Repositories.IDomainRepository' WeText.Domain.Commands.AddFriendCommand' WeText.Domain.Invitation' WeText.Domain.User' WeText.Common.Events.IDomainEventHandler' WeText.Common.Querying.UpdateCriteria<TTableObject>' WeText.Common.Specifications.Specification<T>' WeText.Domain.Events.InvitationApprovedEvent' WeText.Domain.Events.InvitationCompletedEvent' WeText.Domain.Events.InvitationRejectedEvent' WeText.Domain.Events.InvitationSentEvent' WeText.Domain.Events.UserDisplayNameChangedEvent' WeText.Domain.Events.UserCreatedEvent' WeText.Services.Social.Querying.InvitationEndReason' WeText.Common.Messaging.ICommandConsumer' WeText.Common.Messaging.IEventConsumer' WeText.Services.Common.Microservice' WeText.Querying.MySqlClient.MySqlTableDataGateway' WeText.Services.Common.MicroserviceRegister<TService>' WeText.Services.Common.ServiceRegistrationException
WeText.Services.Social,WeText.Services.Social.Querying,WeText.Services.Social.SocialEventHandler' WeText.Services.Social.SocialController,WeText.Common.Querying.KeyAttribute' WeText.Common.Querying.ToTableAttribute
