Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
WeText.Common.Commands,Command,0,1,1,0,1,11,1,8,1,-1,1,8,WeText.Common.Commands.ICommand,WeText.Domain.Commands.AddFriendCommand' WeText.Domain.Commands.CreateTextCommand' WeText.Domain.Commands.AcceptInvitationCommand' WeText.Domain.Commands.ChangeTextCommand' WeText.Domain.Commands.CreateUserCommand' WeText.Domain.Commands.RejectInvitationCommand' WeText.Domain.Commands.SendInvitationCommand' WeText.Domain.Commands.UpdateUserCommand
WeText.Common.Commands,ICommand,0,0,1,0,0,4,0,1,0,-1,0,2,,WeText.Common.Commands.Command' WeText.Common.Commands.ICommandHandler
WeText.Common.Commands,ICommandHandler,0,0,0,0,0,6,0,3,1,-1,2,9,WeText.Common.IHandler' WeText.Common.Commands.ICommand,WeText.Common.Messaging.ICommandConsumer' WeText.Services.Accounts.AccountServiceRegister' WeText.Services.Social.SocialServiceRegister' WeText.Services.Texting.TextingServiceRegister' WeText.Common.Messaging.CommandConsumer' WeText.Services.Common.MicroserviceRegister<TService>' WeText.Services.Texting.TextingCommandHandler' WeText.Services.Accounts.AccountsCommandHandler' WeText.Services.Social.SocialCommandHandler
WeText.Common.Config,WeTextConfiguration,63,9,63,0,9,1693,9,0,0,1,4,9,WeText.Common.Config.ServiceElementCollection' WeText.Common.Config.ApplicationSettingElement' WeText.Common.Config.MessageQueueConfigurationElement' WeText.Common.Config.MongoEventStoreElement,WeText.Services.Common.MicroserviceRegister<TService>' WeText.Services.Accounts.AccountServiceRegister' WeText.Services.Common.MicroserviceApiController<TService>' WeText.Services.Accounts.AccountController' WeText.Services.Texting.TextingController' WeText.Services.Texting.TextingServiceRegister' WeText.Services.Social.SocialController' WeText.Services.Social.SocialServiceRegister' WeText.Service.WeTextService
WeText.Common.Config,SettingElement,18,9,18,0,9,586,9,0,0,1,0,1,,WeText.Common.Config.SettingElementCollection
WeText.Common.Config,SettingElementCollection,9,72,18,0,45,1450,72,0,0,0,89,1,1,WeText.Common.Config.SettingElement,WeText.Common.Config.ServiceElement
WeText.Common.Config,ServiceElementCollection,9,117,27,0,81,2125,135,0,0,0,93,1,1,WeText.Common.Config.ServiceElement,WeText.Common.Config.WeTextConfiguration
WeText.Common.Config,ServiceElement,45,9,45,0,9,1288,9,0,0,1,2,2,WeText.Common.Config.SettingElementCollection' WeText.Common.Config.MessageQueueConfigurationElement,WeText.Services.Common.MicroserviceRegister<TService>' WeText.Common.Config.ServiceElementCollection
WeText.Common.Config,ApplicationSettingElement,9,9,9,0,9,352,9,0,0,1,0,1,,WeText.Common.Config.WeTextConfiguration
WeText.Common.Config,MessageQueueConfigurationElement,27,9,27,0,9,829,9,0,0,1,0,2,,WeText.Common.Config.WeTextConfiguration' WeText.Common.Config.ServiceElement
WeText.Common.Config,MongoEventStoreElement,27,9,27,0,9,820,9,0,0,1,0,1,,WeText.Common.Config.WeTextConfiguration
WeText.Common.Config,MessageQueueResourceType,0,0,0,0,0,118,0,0,0,-1,0,0,,
WeText.Common.Config,WeTextConfigurationException,0,4,0,0,4,12,4,0,1,-1,1,1,WeText.Common.WeTextException,WeText.Service.WeTextService
WeText.Common.Events,DomainEvent,0,2,5,0,0,16,2,14,1,-1,1,14,WeText.Common.Events.IDomainEvent,WeText.Domain.Events.FriendAddedEvent' WeText.Domain.Events.InvitationApprovedEvent' WeText.Domain.InvitationSentTransitionEvent' WeText.Domain.InvitationApprovedTransitionEvent' WeText.Domain.InvitationRejectedTransitionEvent' WeText.Domain.Events.InvitationCompletedEvent' WeText.Domain.Events.InvitationCreatedEvent' WeText.Domain.Events.InvitationRejectedEvent' WeText.Domain.Events.InvitationSentEvent' WeText.Domain.Events.TextChangedEvent' WeText.Domain.Events.UserEmailChangedEvent' WeText.Domain.Events.TextCreatedEvent' WeText.Domain.Events.UserDisplayNameChangedEvent' WeText.Domain.Events.UserCreatedEvent
