Testability smell,Namespace,Class,File,Cause
Excessive Dependency,WeText.Service,WeTextService,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\we-text-master\we-text-master\src\WeText.Service\WeTextService.cs,The tool detected the smell in this class because the class depends on too many dependencies. The dependencies are: WeText.Common.Config.WeTextConfiguration' WeText.Common.Config.WeTextConfigurationException' WeText.Common.Messaging.IMessageSubscriber' WeText.Common.Messaging.ICommandSender' WeText.Common.Messaging.IEventPublisher' WeText.Common.Services.IService' WeText.Common.Services.Service' WeText.Common.Repositories.IDomainRepository' WeText.DomainRepositories.MongoDomainRepository' WeText.DomainRepositories.MongoSetting' WeText.Messaging.RabbitMq.RabbitMqMessageSubscriber' WeText.Messaging.RabbitMq.RabbitMqCommandSender' WeText.Messaging.RabbitMq.RabbitMqEventPublisher' WeText.Services.Common.MicroserviceRegister<TService>
