Namespace,Type,Method,LOC,CC,PC
WeText.Messaging.RabbitMq,RabbitMqMessageSubscriber,RabbitMqMessageSubscriber,7,1,3
WeText.Messaging.RabbitMq,RabbitMqMessageSubscriber,Subscribe,19,1,0
WeText.Messaging.RabbitMq,RabbitMqMessageSubscriber,OnMessageReceived,3,1,1
WeText.Messaging.RabbitMq,RabbitMqMessageSubscriber,Dispose,11,3,1
WeText.Messaging.RabbitMq,RabbitMqMessagePublisher,RabbitMqMessagePublisher,6,1,2
WeText.Messaging.RabbitMq,RabbitMqMessagePublisher,Dispose,11,3,1
WeText.Messaging.RabbitMq,RabbitMqMessagePublisher,Publish,6,1,1
WeText.Messaging.RabbitMq,RabbitMqCommandSender,RabbitMqCommandSender,1,1,2
WeText.Messaging.RabbitMq,RabbitMqEventPublisher,RabbitMqEventPublisher,1,1,2
