Design smell,Namespace,Class,File,Cause
Broken Hierarchy,WeText.Messaging.RabbitMq,RabbitMqCommandSender,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\we-text-master\we-text-master\src\WeText.Messaging.RabbitMq\RabbitMqCommandSender.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): WeText.Messaging.RabbitMq.RabbitMqMessagePublisher' WeText.Common.Messaging.ICommandSender
Broken Hierarchy,WeText.Messaging.RabbitMq,RabbitMqEventPublisher,C:\Users\victo\Downloads\PROYECTOS_ACTUALIZADOS\we-text-master\we-text-master\src\WeText.Messaging.RabbitMq\RabbitMqEventPublisher.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): WeText.Messaging.RabbitMq.RabbitMqMessagePublisher' WeText.Common.Messaging.IEventPublisher
