Project,Namespace,Ca types,Ce types
WeText.Domain,WeText.Domain.Commands,WeText.Services.Social.SocialCommandHandler' WeText.Services.Social.SocialController' WeText.Services.Social.SocialEventHandler' WeText.Services.Texting.TextingCommandHandler' WeText.Services.Texting.TextingController' WeText.Services.Accounts.AccountsCommandHandler' WeText.Services.Accounts.AccountController,WeText.Common.Commands.Command
WeText.Domain,WeText.Domain.Events,WeText.Domain.User' WeText.Services.Social.SocialEventHandler' WeText.Domain.Invitation' WeText.Services.Texting.TextingEventHandler' WeText.Domain.Text' WeText.Services.Accounts.AccountsEventHandler,WeText.Common.Events.DomainEvent
WeText.Domain,WeText.Domain,WeText.Services.Social.SocialCommandHandler' WeText.Services.Social.SocialEventHandler' WeText.Services.Texting.TextingCommandHandler' WeText.Services.Accounts.AccountsCommandHandler,WeText.Common.AggregateRoot<TKey>' WeText.Common.ISaga' WeText.Common.Events.InlineEventHandlerAttribute' WeText.Domain.Events.InvitationApprovedEvent' WeText.Domain.Events.InvitationCompletedEvent' WeText.Domain.Events.InvitationCreatedEvent' WeText.Domain.Events.InvitationRejectedEvent' WeText.Domain.Events.InvitationSentEvent' WeText.Common.Events.DomainEvent' WeText.Domain.Events.TextChangedEvent' WeText.Domain.Events.TextCreatedEvent' WeText.Domain.Events.FriendAddedEvent' WeText.Domain.Events.UserDisplayNameChangedEvent' WeText.Domain.Events.UserCreatedEvent' WeText.Domain.Events.UserEmailChangedEvent
