Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
WeText.Services.Common,Microservice,3,3,2,0,2,50,5,3,2,0,67,3,5,WeText.Common.Messaging.ICommandConsumer' WeText.Common.Messaging.IEventConsumer' WeText.Common.Services.Service,WeText.Services.Common.MicroserviceRegister<TService>' WeText.Services.Accounts.AccountService' WeText.Services.Common.MicroserviceApiController<TService>' WeText.Services.Texting.TextingService' WeText.Services.Social.SocialService
WeText.Services.Common,MicroserviceApiController<TService>,3,1,3,0,0,44,1,0,0,0,5,3,WeText.Common.NamedMetadata' WeText.Common.Config.WeTextConfiguration' WeText.Common.Messaging.ICommandSender' WeText.Common.Querying.ITableDataGateway' WeText.Services.Common.Microservice,WeText.Services.Texting.TextingController' WeText.Services.Social.SocialController' WeText.Services.Accounts.AccountController
WeText.Services.Common,MicroserviceRegister<TService>,1,12,5,0,0,157,19,0,0,1,17,4,WeText.Common.NamedMetadata' WeText.Common.Commands.ICommandHandler' WeText.Common.Config.WeTextConfiguration' WeText.Common.Config.ServiceElement' WeText.Common.Events.IDomainEventHandler' WeText.Common.Messaging.CommandConsumer' WeText.Common.Messaging.EventConsumer' WeText.Common.Messaging.ICommandConsumer' WeText.Common.Messaging.IEventConsumer' WeText.Common.Messaging.IMessageSubscriber' WeText.Common.Messaging.ICommandSender' WeText.Common.Messaging.IEventPublisher' WeText.Common.Querying.ITableDataGateway' WeText.Common.Services.IService' WeText.Common.Repositories.IDomainRepository' WeText.Services.Common.Microservice' WeText.Services.Common.ServiceRegistrationException,WeText.Services.Accounts.AccountServiceRegister' WeText.Services.Social.SocialServiceRegister' WeText.Services.Texting.TextingServiceRegister' WeText.Service.WeTextService
WeText.Services.Common,ServiceRegistrationException,0,4,0,0,4,13,4,0,1,-1,1,4,WeText.Common.WeTextException,WeText.Services.Accounts.AccountServiceRegister' WeText.Services.Social.SocialServiceRegister' WeText.Services.Common.MicroserviceRegister<TService>' WeText.Services.Texting.TextingServiceRegister
