Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
WeText.Querying.PostgreSQL,PgTableDataGateway,1,5,0,0,1,12,5,0,2,1,3,0,WeText.Common.Querying.TableDataGateway' WeText.Common.Querying.WhereClauseBuilder<TTableObject>' WeText.Querying.PostgreSQL.PgWhereClauseBuilder<TTableObject>,
WeText.Querying.PostgreSQL,PgWhereClauseBuilder<TTableObject>,0,0,1,0,0,5,0,0,0,-1,1,1,WeText.Common.Querying.WhereClauseBuilder<TTableObject>,WeText.Querying.PostgreSQL.PgTableDataGateway
