project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,23176,affects,cyclicDep,23171,pl.altkom.asc.lab.micronaut.poc.policy.domain.vo.Quantity,1010
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,19213,affects,cyclicHierarchy,19210,pl.altkom.asc.lab.micronaut.poc.product.service.api.v1.questions.QuestionDto,106
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,19214,affects,cyclicHierarchy,19210,pl.altkom.asc.lab.micronaut.poc.product.service.api.v1.questions.NumericQuestionDto,147
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,19616,affects,cyclicHierarchy,19613,pl.altkom.asc.lab.micronaut.poc.policy.shared.specification.Specification,409
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,19617,affects,cyclicHierarchy,19613,pl.altkom.asc.lab.micronaut.poc.policy.shared.specification.AndSpecification,432
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,20020,affects,cyclicHierarchy,20017,pl.altkom.asc.lab.micronaut.poc.policy.shared.specification.Specification,409
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,20021,affects,cyclicHierarchy,20017,pl.altkom.asc.lab.micronaut.poc.policy.shared.specification.NotSpecification,416
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,16297,affects,hubLikeDep,16294,pl.altkom.asc.lab.micronaut.poc.policy.domain.Policy,1652
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,16322,affects,hubLikeDep,16319,pl.altkom.asc.lab.micronaut.poc.command.bus.Registry,2209
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,20425,affects,cyclicHierarchy,20422,pl.altkom.asc.lab.micronaut.poc.policy.shared.specification.Specification,409
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,20426,affects,cyclicHierarchy,20422,pl.altkom.asc.lab.micronaut.poc.policy.shared.specification.OrSpecification,424
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,16342,affects,hubLikeDep,16339,pl.altkom.asc.lab.micronaut.poc.policy.domain.PolicyVersion,1708
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,16362,affects,hubLikeDep,16359,pl.altkom.asc.lab.micronaut.poc.pricing.domain.Tariff,2436
