Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Shopping.Web.Pages,CartModel,0,0,0,0,0,1,0,0,0,-1,0,0,,
Shopping.Web.Pages,CheckoutModel,0,0,0,0,0,1,0,0,0,-1,0,0,,
Shopping.Web.Pages,ConfirmationModel,0,2,1,0,2,14,2,0,0,-1,0,0,,
Shopping.Web.Pages,ContactModel,0,1,0,0,1,6,1,0,0,-1,0,0,,
Shopping.Web.Pages,OrderListModel,0,0,0,0,0,1,0,0,0,-1,0,0,,
Shopping.Web.Pages,ProductDetailModel,0,0,0,0,0,1,0,0,0,-1,0,0,,
Shopping.Web.Pages,ProductListModel,0,0,0,0,0,1,0,0,0,-1,0,0,,
