Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Gigya.Microdot.LanguageExtensions,MiscExtensions,0,4,0,0,4,50,5,0,0,-1,0,0,,
Gigya.Microdot.LanguageExtensions,StringExtensions,0,4,0,0,4,60,9,0,0,-1,0,0,,
