project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84416,affects,cyclicDep,84411,com.sitewhere.commands.configuration.extractors,2796
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84425,affects,cyclicDep,84421,com.sitewhere.devicestate.persistence.rdb.entity.RdbRecentAlertEvent,80
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84424,affects,cyclicDep,84421,com.sitewhere.devicestate.persistence.rdb.entity.RdbDeviceState,58
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84427,affects,cyclicDep,84421,com.sitewhere.devicestate.persistence.rdb.entity.RdbRecentMeasurementEvent,72
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84426,affects,cyclicDep,84421,com.sitewhere.devicestate.persistence.rdb.entity.RdbRecentLocationEvent,64
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84435,affects,cyclicDep,84431,com.sitewhere.event.persistence.influxdb.InfluxDbDeviceEvent,5176
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84434,affects,cyclicDep,84431,com.sitewhere.event.persistence.influxdb.InfluxDbDeviceAlert,5187
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84437,affects,cyclicDep,84431,com.sitewhere.event.persistence.influxdb.InfluxDbDeviceCommandResponse,5217
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84436,affects,cyclicDep,84431,com.sitewhere.event.persistence.influxdb.InfluxDbDeviceCommandInvocation,5207
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84439,affects,cyclicDep,84431,com.sitewhere.event.persistence.influxdb.InfluxDbDeviceMeasurement,5232
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84438,affects,cyclicDep,84431,com.sitewhere.event.persistence.influxdb.InfluxDbDeviceLocation,5170
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84440,affects,cyclicDep,84431,com.sitewhere.event.persistence.influxdb.InfluxDbDeviceStateChange,5197
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84447,affects,cyclicDep,84444,com.sitewhere.commands.configuration.destinations,128
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84449,affects,cyclicDep,84444,com.sitewhere.commands.configuration.router,1628
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84448,affects,cyclicDep,84444,com.sitewhere.commands.configuration,2419
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84450,affects,cyclicDep,84444,com.sitewhere.commands.spi.microservice,2683
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84457,affects,cyclicDep,84454,com.sitewhere.sources.manager,8538
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84459,affects,cyclicDep,84454,com.sitewhere.sources.spi.microservice,3653
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84458,affects,cyclicDep,84454,com.sitewhere.sources.configuration,3229
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84467,affects,cyclicDep,84463,com.sitewhere.device.persistence.rdb.entity.RdbDevice,1225
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84466,affects,cyclicDep,84463,com.sitewhere.device.persistence.rdb.entity.RdbDeviceElementMapping,1360
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84469,affects,cyclicDep,84463,com.sitewhere.device.persistence.rdb.entity.RdbDeviceGroup,1217
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84468,affects,cyclicDep,84463,com.sitewhere.device.persistence.rdb.entity.RdbDeviceGroupElement,1211
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84477,affects,cyclicDep,84473,com.sitewhere.labels.configuration,3157
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84476,affects,cyclicDep,84473,com.sitewhere.labels.manager,3133
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84478,affects,cyclicDep,84473,com.sitewhere.labels.spi.microservice,5621
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84485,affects,cyclicDep,84482,com.sitewhere.batch.configuration.manager,5587
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84487,affects,cyclicDep,84482,com.sitewhere.batch.spi.microservice,3365
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84486,affects,cyclicDep,84482,com.sitewhere.batch.configuration,4753
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84495,affects,cyclicDep,84491,com.sitewhere.device.persistence.rdb.entity.RdbDeviceSlot,1236
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84494,affects,cyclicDep,84491,com.sitewhere.device.persistence.rdb.entity.RdbDeviceElementSchema,1250
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84496,affects,cyclicDep,84491,com.sitewhere.device.persistence.rdb.entity.RdbDeviceUnit,1242
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84503,affects,cyclicDep,84500,com.sitewhere.device.persistence.rdb.entity.RdbCommandParameter,1379
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84505,affects,cyclicDep,84500,com.sitewhere.device.persistence.rdb.entity.RdbDeviceType,1267
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84504,affects,cyclicDep,84500,com.sitewhere.device.persistence.rdb.entity.RdbDeviceCommand,1372
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84506,affects,cyclicDep,84500,com.sitewhere.device.persistence.rdb.entity.RdbDeviceStatus,1261
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84513,affects,cyclicDep,84510,com.sitewhere.registration,2148
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84515,affects,cyclicDep,84510,com.sitewhere.registration.spi.microservice,582
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84514,affects,cyclicDep,84510,com.sitewhere.registration.configuration,5541
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84523,affects,cyclicDep,84519,com.sitewhere.connectors.configuration,5867
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84522,affects,cyclicDep,84519,com.sitewhere.connectors.manager,6136
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84524,affects,cyclicDep,84519,com.sitewhere.connectors.spi.microservice,3178
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84531,affects,cyclicDep,84528,com.sitewhere.web.rest.controllers.Areas,9484
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84533,affects,cyclicDep,84528,com.sitewhere.web.rest.controllers.Customers,9492
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84532,affects,cyclicDep,84528,com.sitewhere.web.rest.controllers.Assignments,9478
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84541,affects,cyclicDep,84537,com.sitewhere.event.configuration,1855
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84540,affects,cyclicDep,84537,com.sitewhere.event.configuration.providers,1948
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,84542,affects,cyclicDep,84537,com.sitewhere.event.spi.microservice,3507
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,36310,affects,hubLikeDep,36307,com.sitewhere.commands.spi.microservice.ICommandDeliveryTenantEngine,2285
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,36332,affects,unstableDep,36329,com.sitewhere.event.configuration,1855
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,36343,affects,wideHierarchy,36340,com.sitewhere.commands.spi.ICommandExecutionEncoder,344
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,36356,affects,wideHierarchy,36353,com.sitewhere.connectors.SerialOutboundConnector,685
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,36373,affects,wideHierarchy,36370,com.sitewhere.event.persistence.cassandra.ICassandraEventBinder,5002
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,36387,affects,wideHierarchy,36384,com.sitewhere.sources.configuration.eventsource.EventSourceConfiguration,1508
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,36401,affects,wideHierarchy,36398,com.sitewhere.sources.spi.IDeviceEventDecoder,1535
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,36420,affects,wideHierarchy,36417,com.sitewhere.sources.InboundEventReceiver,2047
