project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentAtdIndex,ComponentAtdIndexHours,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,1,1.0,false,10,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.labels,labels,2132,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,1.0,false,0.0,0.0,PACKAGE,3,0,0.0,false,2,0,0.006128705474281276,0,PACKAGE,.,.,com.sitewhere.asset.spi.grpc,grpc,4184,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,1,1.0,false,56,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.media,media,2140,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,22.294957173300308,4.057682205540656,PACKAGE,1,3,0.8,false,147,0,0.0027994035614768435,0,PACKAGE,.,.,com.sitewhere.registration,registration,2148,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,1.0,false,0.0,0.0,PACKAGE,3,0,0.0,false,6,0,0.0059527789260678966,0,PACKAGE,.,.,com.sitewhere.search.spi,spi,104,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.18181818181818182,false,61.354697711319815,11.166554983460205,PACKAGE,11,3,0.4074074074074074,false,383,0,0.012393806788282346,0,PACKAGE,.,.,com.sitewhere.sources,sources,2156,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,1.0,false,48.837489575652484,8.888423102768751,PACKAGE,8,3,0.2777777777777778,false,26,0,0.008511598068535837,0,PACKAGE,.,.,com.sitewhere.devicestate.spi.microservice,microservice,6252,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,1,1.0,false,10,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.inbound,inbound,2164,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,1.0,false,9.446782424883876,1.7193144013288655,PACKAGE,3,2,0.42857142857142855,false,10,0,0.007306070905667246,0,PACKAGE,.,.,com.sitewhere.search.spi.microservice,microservice,119,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.5,false,16.490047490968088,3.0011886433561923,PACKAGE,9,2,0.35714285714285715,false,103,0,0.010933812997669152,0,PACKAGE,.,.,com.sitewhere.connectors,connectors,2172,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,0,0.0,false,5,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.search.messages,messages,6271,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.3333333333333333,false,61.12969484072732,11.12560446101237,PACKAGE,6,3,0.3,false,39,0,0.022343827810090387,0,PACKAGE,.,.,com.sitewhere.commands.configuration.destinations,destinations,128,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,2,1.0,false,43,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.media.microservice,microservice,4227,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,1,1.0,false,10,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.asset,asset,2180,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,0,0.0,false,5,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.media.messages,messages,4235,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,3,1.0,false,184,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.schedule,schedule,2188,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,10.025020393310989,1.8245537115825998,PACKAGE,2,1,0.2,false,12,0,0.019513431159956632,0,PACKAGE,.,.,com.sitewhere.media.configuration,configuration,4243,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,63.801564571129006,11.611884751945478,PACKAGE,3,3,0.4444444444444444,false,25,0,0.005231465559582316,0,PACKAGE,.,.,com.sitewhere.devicestate.configuration,configuration,2197,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,0,0.0,false,14,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.media.persistence,persistence,4255,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,2,0,0.0,false,18,0,0.02632085720226632,0,PACKAGE,.,.,com.sitewhere.sources.kafka,kafka,8353,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,2,0,1.0,false,0,0,0.007526023754667047,0,PACKAGE,.,.,com.sitewhere.event.spi,spi,4264,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,1.0,false,0.0,0.0,PACKAGE,2,0,0.0,false,2,0,0.002711158343117938,0,PACKAGE,.,.,com.sitewhere.event.spi.grpc,grpc,4274,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,2,1.0,false,142,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.commands.encoding.protobuf,protobuf,6328,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,9.068907479689404,1.6505411613034715,PACKAGE,2,1,0.3333333333333333,false,7,0,0.0027449198549661163,0,PACKAGE,.,.,com.sitewhere.commands.configuration.destinations.coap,coap,186,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,1.0,false,0.0,0.0,PACKAGE,3,0,0.0,false,8,0,0.007638836091820342,0,PACKAGE,.,.,com.sitewhere.event.spi.kafka,kafka,4282,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,16.4921063652157,3.0015633584692574,PACKAGE,1,4,0.8333333333333334,false,110,0,0.0020217071140897387,0,PACKAGE,.,.,com.sitewhere.sources.coap,coap,8381,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,9.068907479689404,1.6505411613034715,PACKAGE,2,1,0.3333333333333333,false,63,0,0.0027449198549661163,0,PACKAGE,.,.,com.sitewhere.commands.configuration.destinations.mqtt,mqtt,194,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,1,3,0.8,false,269,0,0.002020518093171656,0,PACKAGE,.,.,com.sitewhere.inbound.kafka,kafka,4291,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,54.66484393778852,9.94900159667751,PACKAGE,1,6,0.9230769230769231,false,162,0,0.00220180035759153,0,PACKAGE,.,.,com.sitewhere.devicestate.microservice,microservice,203,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,0,0.0,false,7,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.asset.messages,messages,6361,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,3,1.0,false,59,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.search.microservice,microservice,8442,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,0,0.0,false,5,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.inbound.messages,messages,4384,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,1,2,0.6,false,448,0,0.0019024636409841165,0,PACKAGE,.,.,com.sitewhere.event.grpc,grpc,8495,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,2,1.0,false,55,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.web.auth,auth,4400,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,1,3,0.8,false,69,0,0.0019024636409841165,0,PACKAGE,.,.,com.sitewhere.commands.kafka,kafka,2367,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,49.889892104399486,9.079960363000707,PACKAGE,1,10,0.9411764705882353,false,114,0,0.00799691034644966,0,PACKAGE,.,.,com.sitewhere.commands.manager,manager,2375,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,1,1.0,false,52,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.web.auth.controllers,controllers,4423,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,9.192261518803889,1.6729915964223077,PACKAGE,3,4,0.5,false,93,0,0.003270857723297016,0,PACKAGE,.,.,com.sitewhere.commands.destination,destination,332,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,0,0.0,false,5,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.commands.messages,messages,2383,container
