Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
BlazorApp1.Server.Pages,ErrorModel,1,2,2,0,2,20,2,0,0,1,0,0,,
Podcast.Server.Pages,Landing,1,2,1,0,2,17,2,0,0,0,0,0,,
